obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('117',)",3617676047,1,34.48529816,3724598710,3724598710,3617676047,0,internal_timestamp,282.5,529922,1408687246,6.964099884,3.448529816,34.0170504,1027.950999,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('118',)",3617676058,1,34.50830078,3724598710,3724598710,3617676058,0,internal_timestamp,285.6400146,525923,1408687257,6.976299763,3.450830078,34.02871295,1027.972815,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('119',)",3617676067,1,34.50790024,3724598710,3724598710,3617676067,0,internal_timestamp,288.2900085,535531,1408687266,6.972700119,3.450790024,34.03054268,1027.986912,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('120',)",3617676077,1,34.48279953,3724598710,3724598710,3617676077,0,internal_timestamp,291.1400146,531559,1408687276,6.937699795,3.448279953,34.03617948,1028.009395,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('121',)",3617676088,1,34.42900085,3724598710,3724598710,3617676088,0,internal_timestamp,294.3299866,531141,1408687287,6.87319994,3.442900085,34.03927643,1028.03562,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('122',)",3617676097,1,34.4034996,3724598710,3724598710,3617676097,0,internal_timestamp,296.8500061,532454,1408687296,6.840899944,3.44034996,34.04195267,1028.053854,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('123',)",3617676108,1,34.36629868,3724598710,3724598710,3617676108,0,internal_timestamp,300.0299988,532816,1408687307,6.798299789,3.436629868,34.04161659,1028.074193,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('124',)",3617676117,1,34.33980179,3724598710,3724598710,3617676117,0,internal_timestamp,302.6700134,536623,1408687316,6.76760006,3.433980179,34.04153812,1028.090567,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('125',)",3617676128,1,34.33060074,3724598710,3724598710,3617676128,0,internal_timestamp,305.8299866,532200,1408687327,6.755400181,3.433060074,34.041942,1028.107099,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('126',)",3617676137,1,34.31650162,3724598710,3724598710,3617676137,0,internal_timestamp,308.4899902,535190,1408687336,6.732800007,3.431650162,34.04749039,1028.126845,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('127',)",3617676148,1,34.30289841,3724598710,3724598710,3617676148,0,internal_timestamp,311.7000122,538525,1408687347,6.715499878,3.430289841,34.04806662,1028.144458,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('128',)",3617676157,1,34.27780151,3724598710,3724598710,3617676157,0,internal_timestamp,314.2099915,539297,1408687356,6.687699795,3.427780151,34.04670435,1028.158806,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('129',)",3617676168,1,34.26570129,3724598710,3724598710,3617676168,0,internal_timestamp,317.4500122,533154,1408687367,6.67320013,3.426570129,34.04614232,1028.175264,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('130',)",3617676177,1,34.25279999,3724598710,3724598710,3617676177,0,internal_timestamp,320,538127,1408687376,6.65899992,3.425279999,34.04473255,1028.187846,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('131',)",3617676188,1,34.20709991,3724598710,3724598710,3617676188,0,internal_timestamp,323.0799866,536300,1408687387,6.606100082,3.420709991,34.04520007,1028.209744,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('132',)",3617676197,1,34.19309998,3724598710,3724598710,3617676197,0,internal_timestamp,325.730011,540999,1408687396,6.590499878,3.419309998,34.04390464,1028.223064,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('133',)",3617676207,1,34.17829895,3724598710,3724598710,3617676207,0,internal_timestamp,328.6099854,536921,1408687406,6.572700024,3.417829895,34.04379141,1028.238674,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('134',)",3617676218,1,34.16809845,3724598710,3724598710,3617676218,0,internal_timestamp,331.730011,539242,1408687417,6.559500217,3.416809845,34.04408375,1028.255062,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('135',)",3617676228,1,34.14770126,3724598710,3724598710,3617676228,0,internal_timestamp,334.6199951,546228,1408687427,6.535600185,3.414770126,34.0438217,1028.271446,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('136',)",3617676237,1,34.13560104,3724598710,3724598710,3617676237,0,internal_timestamp,337.1199951,537682,1408687436,6.520999908,3.413560104,34.04369935,1028.284854,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('137',)",3617676247,1,34.13270187,3724598710,3724598710,3617676247,0,internal_timestamp,340.0400085,537446,1408687446,6.512300015,3.413270187,34.04770576,1028.302616,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('138',)",3617676258,1,34.10129929,3724598710,3724598710,3617676258,0,internal_timestamp,343.1400146,544817,1408687457,6.477499962,3.410129929,34.045963,1028.320304,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('139',)",3617676268,1,34.08720016,3724598710,3724598710,3617676268,0,internal_timestamp,346.0700073,542790,1408687467,6.459799767,3.408720016,34.04648843,1028.33662,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('140',)",3617676277,1,34.07030106,3724598710,3724598710,3617676277,0,internal_timestamp,348.6400146,545806,1408687476,6.439099789,3.407030106,34.04706325,1028.351735,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('141',)",3617676288,1,34.0644989,3724598710,3724598710,3617676288,0,internal_timestamp,351.730011,548605,1408687487,6.429299831,3.40644989,34.04885952,1028.368688,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('142',)",3617676298,1,34.05989838,3724598710,3724598710,3617676298,0,internal_timestamp,354.6600037,545983,1408687497,6.422100067,3.405989838,34.04948107,1028.38362,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('143',)",3617676307,1,34.0591011,3724598710,3724598710,3617676307,0,internal_timestamp,357.25,542042,1408687506,6.41230011,3.40591011,34.05708379,1028.40284,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('144',)",3617676317,1,34.05580139,3724598710,3724598710,3617676317,0,internal_timestamp,360.0299988,547857,1408687516,6.406300068,3.405580139,34.05803062,1028.41717,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('145',)",3617676327,1,34.04529953,3724598710,3724598710,3617676327,0,internal_timestamp,362.8699951,543550,1408687526,6.392700195,3.404529953,34.05851098,1028.432459,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('146',)",3617676338,1,34.01580048,3724598710,3724598710,3617676338,0,internal_timestamp,365.980011,551584,1408687537,6.359200001,3.401580048,34.05755327,1028.4506,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('147',)",3617676347,1,33.97650146,3724598710,3724598710,3617676347,0,internal_timestamp,368.6099854,549561,1408687546,6.31430006,3.397650146,34.05727093,1028.468629,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('148',)",3617676357,1,33.97380066,3724598710,3724598710,3617676357,0,internal_timestamp,371.4100037,547907,1408687556,6.311600208,3.397380066,34.05558167,1028.480521,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('149',)",3617676367,1,33.99010086,3724598710,3724598710,3617676367,0,internal_timestamp,374.230011,684048,1408687566,6.319499969,3.399010086,34.0644773,1028.499375,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('150',)",3617676378,1,34.00680161,3724598710,3724598710,3617676378,0,internal_timestamp,377.3699951,550374,1408687577,6.329899788,3.400680161,34.07116486,1028.517612,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('151',)",3617676387,1,34.0121994,3724598710,3724598710,3617676387,0,internal_timestamp,379.8699951,550709,1408687586,6.333600044,3.40121994,34.07225981,1028.529433,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('152',)",3617676398,1,34.01520157,3724598710,3724598710,3617676398,0,internal_timestamp,383.0400085,552640,1408687597,6.331099987,3.401520157,34.07654249,1028.547691,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('153',)",3617676407,1,34.00740051,3724598710,3724598710,3617676407,0,internal_timestamp,385.6099854,555011,1408687606,6.320000172,3.400740051,34.077668,1028.561898,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('154',)",3617676417,1,33.93930054,3724598710,3724598710,3617676417,0,internal_timestamp,388.4100037,553405,1408687616,6.245699883,3.393930054,34.0745399,1028.582506,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('155',)",3617676427,1,33.88010025,3724598710,3724598710,3617676427,0,internal_timestamp,391.1900024,548080,1408687626,6.174499989,3.388010025,34.07820722,1028.607894,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('156',)",3617676438,1,33.88690186,3724598710,3724598710,3617676438,0,internal_timestamp,394.3299866,558892,1408687637,6.179200172,3.388690186,34.07956604,1028.622735,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('157',)",3617676447,1,33.89220047,3724598710,3724598710,3617676447,0,internal_timestamp,396.9100037,550986,1408687646,6.183199883,3.389220047,34.08022058,1028.634545,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('158',)",3617676458,1,33.90470123,3724598710,3724598710,3617676458,0,internal_timestamp,400.019989,554842,1408687657,6.192399979,3.390470123,34.08346276,1028.650111,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('159',)",3617676468,1,33.91569901,3724598710,3724598710,3617676468,0,internal_timestamp,402.8200073,557733,1408687667,6.200099945,3.391569901,34.08667582,1028.664433,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('160',)",3617676477,1,33.94100189,3724598710,3724598710,3617676477,0,internal_timestamp,405.3699951,561502,1408687676,6.218699932,3.394100189,34.09508795,1028.680199,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('161',)",3617676487,1,33.94300079,3724598710,3724598710,3617676487,0,internal_timestamp,408.2099915,560781,1408687686,6.215199947,3.394300079,34.09942402,1028.697116,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('162',)",3617676497,1,33.91159821,3724598710,3724598710,3617676497,0,internal_timestamp,410.9700012,554981,1408687696,6.180600166,3.391159821,34.09758797,1028.713077,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('163',)",3617676508,1,33.89860153,3724598710,3724598710,3617676508,0,internal_timestamp,414.1600037,559497,1408687707,6.163799763,3.389860153,34.09829921,1028.73057,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('164',)",3617676517,1,33.88439941,3724598710,3724598710,3617676517,0,internal_timestamp,416.75,558326,1408687716,6.147399902,3.388439941,34.09755463,1028.744109,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('165',)",3617676527,1,33.9353981,3724598710,3724598710,3617676527,0,internal_timestamp,419.6000061,555588,1408687726,6.193399906,3.39353981,34.10714011,1028.758415,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('166',)",3617676537,1,33.93239975,3724598710,3724598710,3617676537,0,internal_timestamp,422.4299927,559027,1408687736,6.186200142,3.393239975,34.1096025,1028.774318,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('167',)",3617676547,1,33.83029938,3724598710,3724598710,3617676547,0,internal_timestamp,425.25,561651,1408687746,6.073299885,3.383029938,34.10701074,1028.800657,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('168',)",3617676557,1,33.82519913,3724598710,3724598710,3617676557,0,internal_timestamp,428.1199951,564543,1408687756,6.069600105,3.382519913,34.10359085,1028.811636,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('169',)",3617676567,1,33.80739975,3724598710,3724598710,3617676567,0,internal_timestamp,430.8800049,557768,1408687766,6.049900055,3.380739975,34.10202423,1028.825747,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('170',)",3617676578,1,33.80559921,3724598710,3724598710,3617676578,0,internal_timestamp,433.980011,564462,1408687777,6.044499874,3.380559921,34.10389174,1028.842174,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('171',)",3617676588,1,33.86009979,3724598710,3724598710,3617676588,0,internal_timestamp,436.7999878,570954,1408687787,6.093599796,3.386009979,34.11436988,1028.856657,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('172',)",3617676597,1,33.88130188,3724598710,3724598710,3617676597,0,internal_timestamp,439.3299866,567759,1408687796,6.109600067,3.388130188,34.12083476,1028.871156,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('173',)",3617676607,1,33.88000107,3724598710,3724598710,3617676607,0,internal_timestamp,442.25,591702,1408687806,6.099999905,3.388000107,34.12756083,1028.891153,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('174',)",3617676617,1,33.85599899,3724598710,3724598710,3617676617,0,internal_timestamp,445.0299988,567967,1408687816,6.070600033,3.385599899,34.12877747,1028.90888,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('175',)",3617676628,1,33.81689835,3724598710,3724598710,3617676628,0,internal_timestamp,448.1700134,570581,1408687827,6.027100086,3.381689835,34.12702217,1028.927835,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('176',)",3617676637,1,33.79679871,3724598710,3724598710,3617676637,0,internal_timestamp,450.6900024,565048,1408687836,6.005199909,3.379679871,34.12520306,1028.940944,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('177',)",3617676647,1,33.74100113,3724598710,3724598710,3617676647,0,internal_timestamp,453.4700012,569755,1408687846,5.948900223,3.374100113,34.11768379,1028.955424,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('178',)",3617676657,1,33.72119904,3724598710,3724598710,3617676657,0,internal_timestamp,456.3200073,564846,1408687856,5.932300091,3.372119904,34.1106902,1028.965243,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('179',)",3617676667,1,33.63959885,3724598710,3724598710,3617676667,0,internal_timestamp,459.2200012,574131,1408687866,5.842199802,3.363959885,34.10795317,1028.988552,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('180',)",3617676678,1,33.62689972,3724598710,3724598710,3617676678,0,internal_timestamp,462.3299866,596920,1408687877,5.82889986,3.362689972,34.10547919,1029.002666,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('181',)",3617676687,1,33.58509827,3724598710,3724598710,3617676687,0,internal_timestamp,464.8299866,572505,1408687886,5.786399841,3.358509827,34.09985385,1029.015413,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('182',)",3617676697,1,33.45349884,3724598710,3724598710,3617676697,0,internal_timestamp,467.6700134,568424,1408687896,5.642300129,3.345349884,34.0948343,1029.043693,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('183',)",3617676707,1,33.42890167,3724598710,3724598710,3617676707,0,internal_timestamp,470.3999939,576471,1408687906,5.616899967,3.342890167,34.09123134,1029.056756,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('184',)",3617676717,1,33.41540146,3724598710,3724598710,3617676717,0,internal_timestamp,473.2200012,572330,1408687916,5.602900028,3.341540146,34.08865233,1029.069529,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('185',)",3617676727,1,33.40499878,3724598710,3724598710,3617676727,0,internal_timestamp,475.9899902,620114,1408687926,5.590799809,3.340499878,34.08769008,1029.083094,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('186',)",3617676738,1,33.36240005,3724598710,3724598710,3617676738,0,internal_timestamp,479.1000061,575350,1408687937,5.541699886,3.336240005,34.08737044,1029.103602,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('187',)",3617676747,1,33.34249878,3724598710,3724598710,3617676747,0,internal_timestamp,481.7000122,570933,1408687946,5.517499924,3.334249878,34.08791613,1029.11916,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('188',)",3617676758,1,33.32889938,3724598710,3724598710,3617676758,0,internal_timestamp,484.8200073,571707,1408687957,5.488599777,3.332889938,34.10010966,1029.146898,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('189',)",3617676767,1,33.29710007,3724598710,3724598710,3617676767,0,internal_timestamp,487.3599854,580687,1408687966,5.447599888,3.329710007,34.10413684,1029.167113,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('190',)",3617676777,1,33.2879982,3724598710,3724598710,3617676777,0,internal_timestamp,490.1199951,576246,1408687976,5.436600208,3.32879982,34.10353004,1029.180758,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('191',)",3617676787,1,33.28480148,3724598710,3724598710,3617676787,0,internal_timestamp,493.0400085,605289,1408687986,5.431900024,3.328480148,34.10319063,1029.194525,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('192',)",3617676797,1,33.28020096,3724598710,3724598710,3617676797,0,internal_timestamp,495.7799988,580044,1408687996,5.425499916,3.328020096,34.10306281,1029.207853,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('193',)",3617676807,1,33.28020096,3724598710,3724598710,3617676807,0,internal_timestamp,498.6900024,575201,1408688006,5.423999786,3.328020096,34.10312976,1029.221475,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('194',)",3617676817,1,33.2745018,3724598710,3724598710,3617676817,0,internal_timestamp,501.480011,583919,1408688016,5.416399956,3.32745018,34.10294,1029.23514,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('195',)",3617676827,1,33.26150131,3724598710,3724598710,3617676827,0,internal_timestamp,504.3299866,578253,1408688026,5.399600029,3.326150131,34.10371506,1029.251043,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('196',)",3617676837,1,33.26229858,3724598710,3724598710,3617676837,0,internal_timestamp,507.1400146,582947,1408688036,5.400300026,3.326229858,34.10251374,1029.262912,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('197',)",3617676847,1,33.24620056,3724598710,3724598710,3617676847,0,internal_timestamp,509.9899902,581839,1408688046,5.379799843,3.324620056,34.10350293,1029.279458,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('198',)",3617676858,1,33.20159912,3724598710,3724598710,3617676858,0,internal_timestamp,513.1300049,586843,1408688057,5.328800201,3.320159912,34.1027281,1029.299914,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('199',)",3617676867,1,33.19960022,3724598710,3724598710,3617676867,0,internal_timestamp,515.5999756,578346,1408688066,5.325099945,3.319960022,34.10296303,1029.311926,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('200',)",3617676877,1,33.16680145,3724598710,3724598710,3617676877,0,internal_timestamp,518.5,584264,1408688076,5.28550005,3.316680145,34.10420469,1029.331369,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('201',)",3617676887,1,33.15259933,3724598710,3724598710,3617676887,0,internal_timestamp,521.210022,596292,1408688086,5.270100117,3.315259933,34.10223985,1029.344266,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('202',)",3617676897,1,33.1473999,3724598710,3724598710,3617676897,0,internal_timestamp,524.0599976,585779,1408688096,5.263899803,3.31473999,34.10116134,1029.357313,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('203',)",3617676907,1,33.13629913,3724598710,3724598710,3617676907,0,internal_timestamp,526.8400269,606261,1408688106,5.249800205,3.313629913,34.10138307,1029.372085,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('204',)",3617676917,1,33.11819839,3724598710,3724598710,3617676917,0,internal_timestamp,529.6199951,584152,1408688116,5.224699974,3.311819839,34.10475847,1029.390765,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('205',)",3617676928,1,33.10720062,3724598710,3724598710,3617676928,0,internal_timestamp,532.7700195,585633,1408688127,5.209000111,3.310720062,34.10653361,1029.408666,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('206',)",3617676937,1,33.11209869,3724598710,3724598710,3617676937,0,internal_timestamp,535.25,588149,1408688136,5.211100101,3.311209869,34.10876624,1029.421548,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('207',)",3617676948,1,33.0890007,3724598710,3724598710,3617676948,0,internal_timestamp,538.3200073,587529,1408688147,5.180300236,3.30890007,34.11206153,1029.442228,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('208',)",3617676957,1,33.06420136,3724598710,3724598710,3617676957,0,internal_timestamp,540.960022,588972,1408688156,5.150100231,3.306420136,34.113009,1029.458996,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('209',)",3617676967,1,33.06309891,3724598710,3724598710,3617676967,0,internal_timestamp,543.7299805,595422,1408688166,5.147699833,3.306309891,34.11279729,1029.471866,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('210',)",3617676977,1,33.05929947,3724598710,3724598710,3617676977,0,internal_timestamp,546.5700073,585700,1408688176,5.1395998,3.305929947,34.11525136,1029.487893,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('211',)",3617676988,1,33.0544014,3724598710,3724598710,3617676988,0,internal_timestamp,549.6099854,587193,1408688187,5.129499912,3.30544014,34.11837897,1029.505627,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('212',)",3617676997,1,33.0483017,3724598710,3724598710,3617676997,0,internal_timestamp,552.1599731,589876,1408688196,5.114799976,3.30483017,34.12505211,1029.524496,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('213',)",3617677007,1,33.04130173,3724598710,3724598710,3617677007,0,internal_timestamp,554.9299927,592492,1408688206,5.105999947,3.304130173,34.12458385,1029.537985,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('214',)",3617677017,1,33.04339981,3724598710,3724598710,3617677017,0,internal_timestamp,557.789978,592238,1408688216,5.104599953,3.304339981,34.12698154,1029.553196,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('215',)",3617677027,1,33.04529953,3724598710,3724598710,3617677027,0,internal_timestamp,560.6099854,599440,1408688226,5.099100113,3.304529953,34.13334247,1029.571874,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('216',)",3617677037,1,33.03609848,3724598710,3724598710,3617677037,0,internal_timestamp,563.4099731,588973,1408688236,5.083499908,3.303609848,34.13725331,1029.589828,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('217',)",3617677047,1,33.01639938,3724598710,3724598710,3617677047,0,internal_timestamp,566.289978,608572,1408688246,5.052199841,3.301639938,34.14505346,1029.613231,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('218',)",3617677057,1,33.00939941,3724598710,3724598710,3617677057,0,internal_timestamp,569.0800171,596250,1408688256,5.039999962,3.300939941,34.14803708,1029.629967,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('219',)",3617677067,1,33.00400162,3724598710,3724598710,3617677067,0,internal_timestamp,571.9500122,592041,1408688266,5.025599957,3.300400162,34.15506468,1029.650542,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('220',)",3617677078,1,32.98260117,3724598710,3724598710,3617677078,0,internal_timestamp,574.7000122,593074,1408688277,4.995299816,3.298260117,34.15996153,1029.670919,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('221',)",3617677088,1,32.98070145,3724598710,3724598710,3617677088,0,internal_timestamp,574.7600098,599762,1408688287,4.993700027,3.298070145,34.15937718,1029.670938,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('222',)",3617697628,1,33.02830124,3724598710,3724598710,3617697628,0,internal_timestamp,572.6099854,551959,1408708827,5.064499855,3.302830124,34.14302958,1029.63909,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('223',)",3617697638,1,33.02909851,3724598710,3724598710,3617697638,0,internal_timestamp,571.1300049,591128,1408708837,5.067100048,3.302909851,34.14203983,1029.631176,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('224',)",3617697647,1,33.02870178,3724598710,3724598710,3617697647,0,internal_timestamp,569.2600098,553328,1408708846,5.067399979,3.302870178,34.14221636,1029.622686,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('225',)",3617697658,1,33.03070068,3724598710,3724598710,3617697658,0,internal_timestamp,566.6099854,584877,1408708857,5.070600033,3.303070068,34.14258242,1029.61039,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('226',)",3617697668,1,33.02930069,3724598710,3724598710,3617697668,0,internal_timestamp,564.1900024,583966,1408708867,5.070799828,3.302930069,34.141985,1029.598775,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('227',)",3617697678,1,33.03110123,3724598710,3724598710,3617697678,0,internal_timestamp,561.8400269,584117,1408708877,5.075399876,3.303110123,34.14054801,1029.586254,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('228',)",3617697688,1,33.03170013,3724598710,3724598710,3617697688,0,internal_timestamp,559.3900146,566075,1408708887,5.078100204,3.303170013,34.1397156,1029.573994,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('229',)",3617697698,1,33.03210068,3724598710,3724598710,3617697698,0,internal_timestamp,557.210022,645946,1408708897,5.08010006,3.303210068,34.13923321,1029.56334,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('230',)",3617697708,1,33.03150177,3724598710,3724598710,3617697708,0,internal_timestamp,555.4199829,586703,1408708907,5.081200123,3.303150177,34.13832385,1029.554257,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('231',)",3617697718,1,33.03170013,3724598710,3724598710,3617697718,0,internal_timestamp,553.8200073,587521,1408708917,5.081699848,3.303170013,34.13884556,1029.547252,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('232',)",3617697728,1,33.0318985,3724598710,3724598710,3617697728,0,internal_timestamp,551.9199829,588331,1408708927,5.083499908,3.30318985,34.13819433,1029.537777,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('233',)",3617697738,1,33.03079987,3724598710,3724598710,3617697738,0,internal_timestamp,549.4099731,589761,1408708937,5.083799839,3.303079987,34.1378873,1029.525962,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
