obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('852',)",3.531320095,29,13,1026.515064,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,58.03900146,29,29,1564127463,33.74369812,29,29,0,8.273099899,29,29,3773116263
"('853',)",3.531330109,29,13,1026.514878,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,58.02199936,29,29,1564127463,33.74359894,29,29,0,8.273300171,29,29,3773116263
"('854',)",3.531339884,29,13,1026.514677,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,58.00500107,29,29,1564127463,33.74349976,29,29,0,8.273599625,29,29,3773116263
"('855',)",3.531339884,29,13,1026.514428,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.99100113,29,29,1564127463,33.74330139,29,29,0,8.273799896,29,29,3773116263
"('856',)",3.531330109,29,13,1026.51417,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.97600174,29,29,1564127463,33.74309921,29,29,0,8.274000168,29,29,3773116263
"('857',)",3.531339884,29,13,1026.513995,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.95800018,29,29,1564127463,33.74300003,29,29,0,8.274100304,29,29,3773116263
"('858',)",3.531330109,29,13,1026.513819,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.93999863,29,29,1564127463,33.74290085,29,29,1,8.274200439,29,29,3773116263
"('859',)",3.531320095,29,13,1026.513578,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.92200089,29,29,1564127463,33.74269867,29,29,0,8.274200439,29,29,3773116263
"('860',)",3.531310081,29,13,1026.5135,29,13,14,3779218472,3779218544,3773116263,44.63218,-124.30797,0,internal_timestamp,57.90499878,29,29,1564127463,33.74269867,29,29,0,8.274200439,29,29,3773116263
"('861',)",3.531310081,29,13,1026.513372,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.89400101,29,29,1564127464,33.74259949,29,29,1,8.274200439,29,29,3773116264
"('862',)",3.531320095,29,13,1026.513177,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.875,29,29,1564127464,33.74250031,29,29,0,8.274399757,29,29,3773116264
"('863',)",3.531330109,29,13,1026.513083,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.86100006,29,29,1564127464,33.74250031,29,29,0,8.274600029,29,29,3773116264
"('864',)",3.531339884,29,13,1026.512892,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.8429985,29,29,1564127464,33.74240112,29,29,0,8.274800301,29,29,3773116264
"('865',)",3.531349897,29,13,1026.512798,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.82899857,29,29,1564127464,33.74240112,29,29,0,8.274999619,29,29,3773116264
"('866',)",3.531359911,29,13,1026.512643,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.81600189,29,29,1564127464,33.74229813,29,29,0,8.275099754,29,29,3773116264
"('867',)",3.531359911,29,13,1026.51237,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.79700089,29,29,1564127464,33.74209976,29,29,0,8.275300026,29,29,3773116264
"('868',)",3.531349897,29,13,1026.51203,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.78099823,29,29,1564127464,33.7417984,29,29,0,8.275500298,29,29,3773116264
"('869',)",3.531349897,29,13,1026.511751,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.76399994,29,29,1564127464,33.74160004,29,29,0,8.275799751,29,29,3773116264
"('870',)",3.531359911,29,13,1026.511372,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.74599838,29,29,1564127464,33.74129868,29,29,0,8.276200294,29,29,3773116264
"('871',)",3.531369925,29,13,1026.511189,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.73300171,29,29,1564127464,33.74119949,29,29,0,8.276499748,29,29,3773116264
"('872',)",3.531389952,29,13,1026.510997,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.7179985,29,29,1564127464,33.74110031,29,29,0,8.276800156,29,29,3773116264
"('873',)",3.531399965,29,13,1026.510796,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.70100021,29,29,1564127464,33.74100113,29,29,0,8.277099609,29,29,3773116264
"('874',)",3.531419992,29,13,1026.510583,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.68199921,29,29,1564127464,33.74089813,29,29,0,8.277400017,29,29,3773116264
"('875',)",3.531450033,29,13,1026.510478,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.66899872,29,29,1564127464,33.74089813,29,29,0,8.277700424,29,29,3773116264
"('876',)",3.53147006,29,13,1026.510184,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.65200043,29,29,1564127464,33.74069977,29,29,0,8.278100014,29,29,3773116264
"('877',)",3.531480074,29,13,1026.509814,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.63600159,29,29,1564127464,33.74039841,29,29,0,8.278499603,29,29,3773116264
"('878',)",3.531480074,29,13,1026.509545,29,13,14,3779218472,3779218544,3773116264,44.63218,-124.30797,0,internal_timestamp,57.62099838,29,29,1564127464,33.74020004,29,29,0,8.278800011,29,29,3773116264
"('879',)",3.53147006,29,13,1026.50931,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.60699844,29,29,1564127465,33.74000168,29,29,0,8.278900146,29,29,3773116265
"('880',)",3.53147006,29,13,1026.509043,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.59000015,29,29,1564127465,33.7397995,29,29,0,8.279100418,29,29,3773116265
"('881',)",3.531480074,29,13,1026.508848,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.57099915,29,29,1564127465,33.73970032,29,29,0,8.279299736,29,29,3773116265
"('882',)",3.531490088,29,13,1026.508676,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.55699921,29,29,1564127465,33.73960114,29,29,0,8.279500008,29,29,3773116265
"('883',)",3.531510115,29,13,1026.508655,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.54199982,29,29,1564127465,33.73970032,29,29,0,8.279700279,29,29,3773116265
"('884',)",3.531529903,29,13,1026.50864,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.52500153,29,29,1564127465,33.7397995,29,29,0,8.279800415,29,29,3773116265
"('885',)",3.531539917,29,13,1026.508454,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.50799942,29,29,1564127465,33.73970032,29,29,0,8.279999733,29,29,3773116265
"('886',)",3.531549931,29,13,1026.508272,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.49200058,29,29,1564127465,33.73960114,29,29,0,8.280200005,29,29,3773116265
"('887',)",3.531539917,29,13,1026.507928,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.47499847,29,29,1564127465,33.73929977,29,29,0,8.280400276,29,29,3773116265
"('888',)",3.531539917,29,13,1026.50778,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.46300125,29,29,1564127465,33.73920059,29,29,0,8.280500412,29,29,3773116265
"('889',)",3.531549931,29,13,1026.507668,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.44499969,29,29,1564127465,33.73920059,29,29,0,8.28069973,29,29,3773116265
"('890',)",3.531559944,29,13,1026.507483,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.42499924,29,29,1564127465,33.73910141,29,29,0,8.280799866,29,29,3773116265
"('891',)",3.531559944,29,13,1026.507404,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.4109993,29,29,1564127465,33.73910141,29,29,0,8.280900002,29,29,3773116265
"('892',)",3.531569958,29,13,1026.507388,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.39400101,29,29,1564127465,33.73920059,29,29,0,8.281000137,29,29,3773116265
"('893',)",3.531559944,29,13,1026.507155,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.38100052,29,29,1564127465,33.73899841,29,29,0,8.281100273,29,29,3773116265
"('894',)",3.531569958,29,13,1026.507077,29,13,14,3779218472,3779218544,3773116265,44.63218,-124.30797,0,internal_timestamp,57.36399841,29,29,1564127465,33.73899841,29,29,0,8.281100273,29,29,3773116265
"('895',)",3.531569958,29,13,1026.506998,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.34999847,29,29,1564127466,33.73899841,29,29,0,8.281200409,29,29,3773116266
"('896',)",3.531569958,29,13,1026.506842,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.33300018,29,29,1564127466,33.73889923,29,29,0,8.281200409,29,29,3773116266
"('897',)",3.531559944,29,13,1026.506579,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.31600189,29,29,1564127466,33.73870087,29,29,0,8.281399727,29,29,3773116266
"('898',)",3.531569958,29,13,1026.506398,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.29999924,29,29,1564127466,33.73860168,29,29,0,8.281599998,29,29,3773116266
"('899',)",3.531569958,29,13,1026.506044,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.28099823,29,29,1564127466,33.73830032,29,29,0,8.28180027,29,29,3773116266
"('900',)",3.531579971,29,13,1026.50577,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.26900101,29,29,1564127466,33.73809814,29,29,0,8.28219986,29,29,3773116266
"('901',)",3.531589985,29,13,1026.505569,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.2519989,29,29,1564127466,33.73799896,29,29,0,8.282500267,29,29,3773116266
"('902',)",3.531599998,29,13,1026.505374,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.23300171,29,29,1564127466,33.73789978,29,29,0,8.282699585,29,29,3773116266
"('903',)",3.531599998,29,13,1026.505113,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.22000122,29,29,1564127466,33.73770142,29,29,0,8.282999992,29,29,3773116266
"('904',)",3.531599998,29,13,1026.504876,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.20600128,29,29,1564127466,33.73749924,29,29,0,8.283100128,29,29,3773116266
"('905',)",3.531599998,29,13,1026.504686,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.18500137,29,29,1564127466,33.73740005,29,29,0,8.283200264,29,29,3773116266
"('906',)",3.531610012,29,13,1026.504593,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.16799927,29,29,1564127466,33.73740005,29,29,0,8.2833004,29,29,3773116266
"('907',)",3.531620026,29,13,1026.504417,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.15299988,29,29,1564127466,33.73730087,29,29,0,8.283499718,29,29,3773116266
"('908',)",3.531620026,29,13,1026.504226,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.13499832,29,29,1564127466,33.73720169,29,29,0,8.283699989,29,29,3773116266
"('909',)",3.531630039,29,13,1026.504031,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.11999893,29,29,1564127466,33.73709869,29,29,0,8.284000397,29,29,3773116266
"('910',)",3.531640053,29,13,1026.503759,29,13,14,3779218472,3779218544,3773116266,44.63218,-124.30797,0,internal_timestamp,57.10100174,29,29,1564127466,33.73690033,29,29,0,8.284199715,29,29,3773116266
"('911',)",3.531650066,29,13,1026.503477,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.08399963,29,29,1564127467,33.73669815,29,29,0,8.284500122,29,29,3773116267
"('912',)",3.531670094,29,13,1026.503299,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.0719986,29,29,1564127467,33.73659897,29,29,0,8.284799576,29,29,3773116267
"('913',)",3.531689882,29,13,1026.503083,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.05500031,29,29,1564127467,33.73649979,29,29,0,8.285200119,29,29,3773116267
"('914',)",3.531699896,29,13,1026.502886,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.03900146,29,29,1564127467,33.7364006,29,29,0,8.285499573,29,29,3773116267
"('915',)",3.531719923,29,13,1026.502595,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.02000046,29,29,1564127467,33.73619843,29,29,1,8.28579998,29,29,3773116267
"('916',)",3.531719923,29,13,1026.502316,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,57.00299835,29,29,1564127467,33.73600006,29,29,0,8.286100388,29,29,3773116267
"('917',)",3.531719923,29,13,1026.502082,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.98899841,29,29,1564127467,33.7358017,29,29,0,8.28619957,29,29,3773116267
"('918',)",3.531719923,29,13,1026.50187,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.96699905,29,29,1564127467,33.7356987,29,29,0,8.286399841,29,29,3773116267
"('919',)",3.531719923,29,13,1026.501708,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.95199966,29,29,1564127467,33.73559952,29,29,0,8.286499977,29,29,3773116267
"('920',)",3.531719923,29,13,1026.501527,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.93600082,29,29,1564127467,33.73550034,29,29,0,8.286700249,29,29,3773116267
"('921',)",3.531729937,29,13,1026.501429,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.91799927,29,29,1564127467,33.73550034,29,29,0,8.286800385,29,29,3773116267
"('922',)",3.531729937,29,13,1026.501176,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.90399933,29,29,1564127467,33.73529816,29,29,0,8.286999702,29,29,3773116267
"('923',)",3.53173995,29,13,1026.50107,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.88399887,29,29,1564127467,33.73529816,29,29,0,8.287099838,29,29,3773116267
"('924',)",3.531759977,29,13,1026.501051,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.86899948,29,29,1564127467,33.73540115,29,29,0,8.28730011,29,29,3773116267
"('925',)",3.531780005,29,13,1026.500853,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.84999847,29,29,1564127467,33.73529816,29,29,0,8.287500381,29,29,3773116267
"('926',)",3.531790018,29,13,1026.500741,29,13,14,3779218472,3779218544,3773116267,44.63218,-124.30797,0,internal_timestamp,56.83200073,29,29,1564127467,33.73529816,29,29,0,8.287699699,29,29,3773116267
"('927',)",3.531810045,29,13,1026.500558,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.81900024,29,29,1564127468,33.73519897,29,29,0,8.288000107,29,29,3773116268
"('928',)",3.531810045,29,13,1026.50029,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.80099869,29,29,1564127468,33.73500061,29,29,0,8.288200378,29,29,3773116268
"('929',)",3.531810045,29,13,1026.500032,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.7859993,29,29,1564127468,33.73479843,29,29,0,8.288399696,29,29,3773116268
"('930',)",3.531800032,29,13,1026.499759,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.76699829,29,29,1564127468,33.73460007,29,29,0,8.288599968,29,29,3773116268
"('931',)",3.531800032,29,13,1026.499589,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.75,29,29,1564127468,33.73450089,29,29,0,8.288700104,29,29,3773116268
"('932',)",3.531810045,29,13,1026.499407,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.73400116,29,29,1564127468,33.7344017,29,29,0,8.288900375,29,29,3773116268
"('933',)",3.531820059,29,13,1026.499115,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.7179985,29,29,1564127468,33.73419952,29,29,1,8.289299965,29,29,3773116268
"('934',)",3.531840086,29,13,1026.49874,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.70100021,29,29,1564127468,33.73389816,29,29,0,8.289699554,29,29,3773116268
"('935',)",3.531840086,29,13,1026.498276,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.68399811,29,29,1564127468,33.73350143,29,29,0,8.290200233,29,29,3773116268
"('936',)",3.5318501,29,13,1026.497701,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.66400146,29,29,1564127468,33.73300171,29,29,0,8.290800095,29,29,3773116268
"('937',)",3.531860113,29,13,1026.497229,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.64599991,29,29,1564127468,33.73260117,29,29,0,8.29129982,29,29,3773116268
"('938',)",3.531869888,29,13,1026.496835,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.62799835,29,29,1564127468,33.7322998,29,29,0,8.291799545,29,29,3773116268
"('939',)",3.531879902,29,13,1026.496541,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.61100006,29,29,1564127468,33.73210144,29,29,0,8.292200089,29,29,3773116268
"('940',)",3.531899929,29,13,1026.49624,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.5929985,29,29,1564127468,33.73189926,29,29,0,8.292599678,29,29,3773116268
"('941',)",3.531909943,29,13,1026.495854,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.57300186,29,29,1564127468,33.73160172,29,29,0,8.293000221,29,29,3773116268
"('942',)",3.53192997,29,13,1026.495469,29,13,14,3779218472,3779218544,3773116268,44.63218,-124.30797,0,internal_timestamp,56.55699921,29,29,1564127468,33.73130035,29,29,0,8.293499947,29,29,3773116268
"('943',)",3.531939983,29,13,1026.49507,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.5379982,29,29,1564127469,33.73099899,29,29,0,8.293999672,29,29,3773116269
"('944',)",3.531949997,29,13,1026.494698,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.52099991,29,29,1564127469,33.73070145,29,29,0,8.294400215,29,29,3773116269
"('945',)",3.531949997,29,13,1026.494255,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.50600052,29,29,1564127469,33.7303009,29,29,0,8.294799805,29,29,3773116269
"('946',)",3.531949997,29,13,1026.493821,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.49300003,29,29,1564127469,33.72990036,29,29,0,8.295200348,29,29,3773116269
"('947',)",3.531960011,29,13,1026.493408,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.47100067,29,29,1564127469,33.729599,29,29,0,8.295700073,29,29,3773116269
"('948',)",3.531970024,29,13,1026.49293,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.45500183,29,29,1564127469,33.72919846,29,29,0,8.296299934,29,29,3773116269
"('949',)",3.531990051,29,13,1026.492452,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.43500137,29,29,1564127469,33.72880173,29,29,0,8.29679966,29,29,3773116269
"('950',)",3.532010078,29,13,1026.492042,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.41699982,29,29,1564127469,33.72850037,29,29,0,8.297400475,29,29,3773116269
"('951',)",3.532030106,29,13,1026.491641,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.40100098,29,29,1564127469,33.72819901,29,29,0,8.298000336,29,29,3773116269
"('952',)",3.532059908,29,13,1026.491154,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.38299942,29,29,1564127469,33.72779846,29,29,0,8.298600197,29,29,3773116269
"('953',)",3.532079935,29,13,1026.490728,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.36399841,29,29,1564127469,33.72750092,29,29,0,8.299300194,29,29,3773116269
"('954',)",3.532099962,29,13,1026.490163,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.34600067,29,29,1564127469,33.72700119,29,29,0,8.299900055,29,29,3773116269
"('955',)",3.532099962,29,13,1026.489602,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.32899857,29,29,1564127469,33.72650146,29,29,0,8.300499916,29,29,3773116269
"('956',)",3.532119989,29,13,1026.489109,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.31299973,29,29,1564127469,33.72610092,29,29,0,8.301199913,29,29,3773116269
"('957',)",3.532130003,29,13,1026.488626,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.29600143,29,29,1564127469,33.72570038,29,29,0,8.301799774,29,29,3773116269
"('958',)",3.53215003,29,13,1026.488154,29,13,14,3779218472,3779218544,3773116269,44.63218,-124.30797,0,internal_timestamp,56.27799988,29,29,1564127469,33.72529984,29,29,0,8.302300453,29,29,3773116269
"('959',)",3.53215003,29,13,1026.487598,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.26200104,29,29,1564127470,33.72480011,29,29,0,8.302900314,29,29,3773116270
"('960',)",3.532170057,29,13,1026.48719,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.24100113,29,29,1564127470,33.72449875,29,29,0,8.30340004,29,29,3773116270
"('961',)",3.532190084,29,13,1026.486881,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.22399902,29,29,1564127470,33.72430038,29,29,0,8.303899765,29,29,3773116270
"('962',)",3.532210112,29,13,1026.486651,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.20399857,29,29,1564127470,33.7242012,29,29,0,8.304300308,29,29,3773116270
"('963',)",3.532239914,29,13,1026.486442,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.18600082,29,29,1564127470,33.72409821,29,29,0,8.304599762,29,29,3773116270
"('964',)",3.532249928,29,13,1026.486232,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.16699982,29,29,1564127470,33.72399902,29,29,0,8.304900169,29,29,3773116270
"('965',)",3.532259941,29,13,1026.486051,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.15100098,29,29,1564127470,33.72389984,29,29,0,8.305100441,29,29,3773116270
"('966',)",3.532269955,29,13,1026.485938,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.13299942,29,29,1564127470,33.72389984,29,29,0,8.305299759,29,29,3773116270
"('967',)",3.532269955,29,13,1026.485758,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.11399841,29,29,1564127470,33.72380066,29,29,0,8.305399895,29,29,3773116270
"('968',)",3.532269955,29,13,1026.485511,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.09799957,29,29,1564127470,33.72359848,29,29,0,8.305500031,29,29,3773116270
"('969',)",3.532279968,29,13,1026.485321,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.08000183,29,29,1564127470,33.7234993,29,29,0,8.305700302,29,29,3773116270
"('970',)",3.532279968,29,13,1026.48513,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.06200027,29,29,1564127470,33.72340012,29,29,0,8.30589962,29,29,3773116270
"('971',)",3.532289982,29,13,1026.485023,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.04199982,29,29,1564127470,33.72340012,29,29,0,8.305999756,29,29,3773116270
"('972',)",3.532299995,29,13,1026.484946,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.02500153,29,29,1564127470,33.72340012,29,29,0,8.305999756,29,29,3773116270
"('973',)",3.532310009,29,13,1026.484912,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,56.00400162,29,29,1564127470,33.7234993,29,29,0,8.306099892,29,29,3773116270
"('974',)",3.532320023,29,13,1026.484916,29,13,14,3779218472,3779218544,3773116270,44.63218,-124.30797,0,internal_timestamp,55.98799896,29,29,1564127470,33.72359848,29,29,1,8.306099892,29,29,3773116270
"('975',)",3.532320023,29,13,1026.484823,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.97100067,29,29,1564127471,33.72359848,29,29,0,8.306200027,29,29,3773116271
"('976',)",3.532330036,29,13,1026.484639,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.95100021,29,29,1564127471,33.7234993,29,29,0,8.306300163,29,29,3773116271
"('977',)",3.53234005,29,13,1026.484544,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.93700027,29,29,1564127471,33.7234993,29,29,0,8.306500435,29,29,3773116271
"('978',)",3.532330036,29,13,1026.484287,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.91799927,29,29,1564127471,33.72330093,29,29,0,8.306599617,29,29,3773116271
"('979',)",3.532320023,29,13,1026.484098,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.89699936,29,29,1564127471,33.72320175,29,29,0,8.306699753,29,29,3773116271
"('980',)",3.532320023,29,13,1026.483928,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.88100052,29,29,1564127471,33.72309875,29,29,0,8.306799889,29,29,3773116271
"('981',)",3.532320023,29,13,1026.483773,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.86399841,29,29,1564127471,33.72299957,29,29,0,8.306799889,29,29,3773116271
