obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1868',)",3659690416,2,33.26490021,3724598993,3724598993,3659690416,0,internal_timestamp,529.4500122,392173,1450701616,5.371600151,3.326490021,34.12341458,1029.385577,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1869',)",3659690427,2,33.25419998,3724598993,3724598993,3659690427,0,internal_timestamp,532.2299805,389482,1450701627,5.356100082,3.325419998,34.12553386,1029.402038,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1870',)",3659690438,2,33.24900055,3724598993,3724598993,3659690438,0,internal_timestamp,534.9899902,387474,1450701638,5.348599911,3.324900055,34.12582903,1029.415923,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1871',)",3659690449,2,33.24459839,3724598993,3724598993,3659690449,0,internal_timestamp,537.7199707,395555,1450701649,5.341300011,3.324459839,34.12684522,1029.430211,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1872',)",3659690460,2,33.24169922,3724598993,3724598993,3659690460,0,internal_timestamp,540.5300293,391463,1450701660,5.337100029,3.324169922,34.12639429,1029.443305,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1873',)",3659690471,2,33.23450089,3724598993,3724598993,3659690471,0,internal_timestamp,543.289978,398886,1450701671,5.326200008,3.323450089,34.12785454,1029.458551,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1874',)",3659690482,2,33.22570038,3724598993,3724598993,3659690482,0,internal_timestamp,546.0599976,394310,1450701682,5.312600136,3.322570038,34.13021832,1029.474908,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1875',)",3659690493,2,33.21920013,3724598993,3724598993,3659690493,0,internal_timestamp,548.8499756,417367,1450701693,5.302100182,3.321920013,34.13205441,1029.490534,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1876',)",3659690504,2,33.20949936,3724598993,3724598993,3659690504,0,internal_timestamp,551.5700073,397207,1450701704,5.287799835,3.320949936,34.13412556,1029.50652,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1877',)",3659690515,2,33.20389938,3724598993,3724598993,3659690515,0,internal_timestamp,554.3900146,405841,1450701715,5.279399872,3.320389938,34.13484449,1029.521128,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1878',)",3659690526,2,33.20389938,3724598993,3724598993,3659690526,0,internal_timestamp,557.1699829,403104,1450701726,5.278299809,3.320389938,34.13457397,1029.53382,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1879',)",3659690537,2,33.19010162,3724598993,3724598993,3659690537,0,internal_timestamp,559.9899902,398955,1450701737,5.257400036,3.319010162,34.13861006,1029.552673,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1880',)",3659690548,2,33.1855011,3724598993,3724598993,3659690548,0,internal_timestamp,562.7800293,407033,1450701748,5.250999928,3.31855011,34.138456,1029.566193,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1881',)",3659690559,2,33.17399979,3724598993,3724598993,3659690559,0,internal_timestamp,565.5999756,404782,1450701759,5.232999802,3.317399979,34.14217337,1029.584414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1882',)",3659690570,2,33.1739006,3724598993,3724598993,3659690570,0,internal_timestamp,568.4500122,401098,1450701770,5.231999874,3.31739006,34.1416529,1029.597216,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1883',)",3659690581,2,33.16109848,3724598993,3724598993,3659690581,0,internal_timestamp,571.3400269,408057,1450701781,5.213699818,3.316109848,34.14415206,1029.614836,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1884',)",3659690592,2,33.1515007,3724598993,3724598993,3659690592,0,internal_timestamp,572.539978,403508,1450701792,5.19990015,3.31515007,34.14658919,1029.624061,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1885',)",3659690597,2,33.14929962,3724598993,3724598993,3659690597,0,internal_timestamp,572.5499878,410801,1450701797,5.197400093,3.314929962,34.14660527,1029.624445,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1886',)",3659695251,2,33.13570023,3724598993,3724598993,3659695251,0,internal_timestamp,576.7299805,782452,1450706450,5.17869997,3.313570023,34.14795234,1029.647126,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1887',)",3659695262,2,33.13869858,3724598993,3724598993,3659695262,0,internal_timestamp,575.0499878,777791,1450706461,5.183899879,3.313869858,34.14693993,1029.63794,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1888',)",3659695273,2,33.14979935,3724598993,3724598993,3659695273,0,internal_timestamp,573.0700073,783061,1450706472,5.199999809,3.314979935,34.14427647,1029.624658,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1889',)",3659695284,2,33.16899872,3724598993,3724598993,3659695284,0,internal_timestamp,571.289978,781577,1450706483,5.227799892,3.316899872,34.13889504,1029.608626,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1890',)",3659695295,2,33.17100143,3724598993,3724598993,3659695295,0,internal_timestamp,569.7800293,778551,1450706494,5.230100155,3.317100143,34.13960308,1029.601954,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1891',)",3659695306,2,33.17219925,3724598993,3724598993,3659695306,0,internal_timestamp,568.4299927,785605,1450706505,5.231900215,3.317219925,34.1398188,1029.595692,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1892',)",3659695317,2,33.17789841,3724598993,3724598993,3659695317,0,internal_timestamp,566.8400269,782426,1450706516,5.240499973,3.317789841,34.13839785,1029.586153,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1893',)",3659695328,2,33.18870163,3724598993,3724598993,3659695328,0,internal_timestamp,565.210022,796354,1450706527,5.255899906,3.318870163,34.13592884,1029.574717,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1894',)",3659695339,2,33.18849945,3724598993,3724598993,3659695339,0,internal_timestamp,563.6699829,786279,1450706538,5.256000042,3.318849945,34.13636426,1029.567978,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1895',)",3659695350,2,33.18809891,3724598993,3724598993,3659695350,0,internal_timestamp,562.2999878,782742,1450706549,5.255300045,3.318809891,34.13730024,1029.562518,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1896',)",3659695361,2,33.18700027,3724598993,3724598993,3659695361,0,internal_timestamp,560.8099976,789361,1450706560,5.255199909,3.318700027,34.13688971,1029.555368,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1897',)",3659695372,2,33.18629837,3724598993,3724598993,3659695372,0,internal_timestamp,559.5,795314,1450706571,5.255300045,3.318629837,34.13663957,1029.549144,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1898',)",3659695383,2,33.19070053,3724598993,3724598993,3659695383,0,internal_timestamp,558.3400269,791706,1450706582,5.26210022,3.319070053,34.13534801,1029.541915,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1899',)",3659695394,2,33.19540024,3724598993,3724598993,3659695394,0,internal_timestamp,557.2999878,798836,1450706593,5.268400192,3.319540024,34.13484404,1029.535922,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1900',)",3659695405,2,33.1955986,3724598993,3724598993,3659695405,0,internal_timestamp,556.1400146,796263,1450706604,5.269100189,3.31955986,34.13493908,1029.53058,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1901',)",3659695416,2,33.19739914,3724598993,3724598993,3659695416,0,internal_timestamp,554.7700195,800481,1450706615,5.272500038,3.319739914,34.13423003,1029.523289,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1902',)",3659695427,2,33.19879913,3724598993,3724598993,3659695427,0,internal_timestamp,553.3300171,795711,1450706626,5.275599957,3.319879913,34.13340271,1029.515622,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1903',)",3659695438,2,33.20000076,3724598993,3724598993,3659695438,0,internal_timestamp,551.9699707,802465,1450706637,5.277500153,3.320000076,34.13352604,1029.509228,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1904',)",3659695449,2,33.20040131,3724598993,3724598993,3659695449,0,internal_timestamp,550.6799927,797666,1450706648,5.278800011,3.320040131,34.13330846,1029.502965,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1905',)",3659695460,2,33.20190048,3724598993,3724598993,3659695460,0,internal_timestamp,549.539978,794481,1450706659,5.281700134,3.320190048,34.13264757,1029.496832,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1906',)",3659695471,2,33.19960022,3724598993,3724598993,3659695471,0,internal_timestamp,548.4000244,802345,1450706670,5.279200077,3.319960022,34.13312524,1029.492301,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1907',)",3659695482,2,33.20159912,3724598993,3724598993,3659695482,0,internal_timestamp,547.289978,798624,1450706681,5.282800198,3.320159912,34.13231012,1029.486093,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1908',)",3659695493,2,33.20100021,3724598993,3724598993,3659695493,0,internal_timestamp,546.1900024,807786,1450706692,5.28219986,3.320100021,34.13278398,1029.481494,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1909',)",3659695504,2,33.20230103,3724598993,3724598993,3659695504,0,internal_timestamp,544.789978,802781,1450706703,5.284999847,3.320230103,34.13212799,1029.474184,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1910',)",3659695515,2,33.20289993,3724598993,3724598993,3659695515,0,internal_timestamp,543.4400024,807765,1450706714,5.286300182,3.320289993,34.13216666,1029.467847,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1911',)",3659695526,2,33.20650101,3724598993,3724598993,3659695526,0,internal_timestamp,542.2399902,801721,1450706725,5.291800022,3.320650101,34.13129922,1029.460937,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1912',)",3659695537,2,33.207901,3724598993,3724598993,3659695537,0,internal_timestamp,541.0599976,807816,1450706736,5.293900013,3.3207901,34.13135675,1029.455291,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1913',)",3659695548,2,33.21020126,3724598993,3724598993,3659695548,0,internal_timestamp,539.7000122,803558,1450706747,5.297800064,3.321020126,34.13070636,1029.448025,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1914',)",3659695559,2,33.2140007,3724598993,3724598993,3659695559,0,internal_timestamp,538.4400024,809931,1450706758,5.303500175,3.32140007,34.12989214,1029.440855,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1915',)",3659695570,2,33.21770096,3724598993,3724598993,3659695570,0,internal_timestamp,537.3900146,806463,1450706769,5.309800148,3.321770096,34.12825165,1029.433919,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1916',)",3659695581,2,33.22259903,3724598993,3724598993,3659695581,0,internal_timestamp,536.2399902,804708,1450706780,5.316400051,3.322259903,34.12772408,1029.427362,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1917',)",3659695592,2,33.22710037,3724598993,3724598993,3659695592,0,internal_timestamp,535.1199951,812721,1450706791,5.322800159,3.322710037,34.12693118,1029.42076,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1918',)",3659695603,2,33.23400116,3724598993,3724598993,3659695603,0,internal_timestamp,534.1599731,812097,1450706802,5.332499981,3.323400116,34.12545125,1029.413919,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1919',)",3659695614,2,33.24069977,3724598993,3724598993,3659695614,0,internal_timestamp,533.0999756,836014,1450706813,5.342299938,3.324069977,34.12368895,1029.406383,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1920',)",3659695625,2,33.25469971,3724598993,3724598993,3659695625,0,internal_timestamp,531.9699707,817997,1450706824,5.361499786,3.325469971,34.12076319,1029.396379,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1921',)",3659695636,2,33.26490021,3724598993,3724598993,3659695636,0,internal_timestamp,530.8599854,814122,1450706835,5.375,3.326490021,34.11926899,1029.388338,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1922',)",3659695647,2,33.27209854,3724598993,3724598993,3659695647,0,internal_timestamp,529.6199951,811345,1450706846,5.384200096,3.327209854,34.11877244,1029.381049,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1923',)",3659695658,2,33.28939819,3724598993,3724598993,3659695658,0,internal_timestamp,528.3400269,821460,1450706857,5.408599854,3.328939819,34.11441375,1029.368538,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1924',)",3659695669,2,33.29660034,3724598993,3724598993,3659695669,0,internal_timestamp,527.0900269,817320,1450706868,5.418300152,3.329660034,34.11341904,1029.360743,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1925',)",3659695680,2,33.30039978,3724598993,3724598993,3659695680,0,internal_timestamp,525.7399902,825259,1450706879,5.423099995,3.330039978,34.11355893,1029.354026,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1926',)",3659695691,2,33.30260086,3724598993,3724598993,3659695691,0,internal_timestamp,524.5700073,821753,1450706890,5.426499844,3.330260086,34.11320644,1029.347931,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1927',)",3659695702,2,33.30699921,3724598993,3724598993,3659695702,0,internal_timestamp,523.6300049,819113,1450706901,5.432600021,3.330699921,34.11250812,1029.342265,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1928',)",3659695713,2,33.31290054,3724598993,3724598993,3659695713,0,internal_timestamp,522.7000122,828710,1450706912,5.440899849,3.331290054,34.11128978,1029.335945,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1929',)",3659695724,2,33.31819916,3724598993,3724598993,3659695724,0,internal_timestamp,521.6699829,824057,1450706923,5.44810009,3.331819916,34.11054749,1029.329685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1930',)",3659695735,2,33.32350159,3724598993,3724598993,3659695735,0,internal_timestamp,520.6799927,820902,1450706934,5.455299854,3.332350159,34.10978989,1029.323597,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1931',)",3659695746,2,33.32929993,3724598993,3724598993,3659695746,0,internal_timestamp,519.7399902,828988,1450706945,5.462800026,3.332929993,34.10926736,1029.317883,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1932',)",3659695757,2,33.33269882,3724598993,3724598993,3659695757,0,internal_timestamp,518.7700195,827184,1450706956,5.468200207,3.333269882,34.10815455,1029.311844,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1933',)",3659695768,2,33.33409882,3724598993,3724598993,3659695768,0,internal_timestamp,517.8400269,825824,1450706967,5.469799995,3.333409882,34.10859123,1029.307708,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1934',)",3659695779,2,33.33840179,3724598993,3724598993,3659695779,0,internal_timestamp,516.9099731,829634,1450706978,5.476200104,3.333840179,34.10747544,1029.301718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1935',)",3659695790,2,33.34939957,3724598993,3724598993,3659695790,0,internal_timestamp,515.9199829,827358,1450706989,5.491099834,3.334939957,34.10540753,1029.293581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1936',)",3659695801,2,33.35620117,3724598993,3724598993,3659695801,0,internal_timestamp,514.8099976,835805,1450707000,5.500899792,3.335620117,34.10378443,1029.285915,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1937',)",3659695812,2,33.36299896,3724598993,3724598993,3659695812,0,internal_timestamp,513.6300049,831127,1450707011,5.510200024,3.336299896,34.10269643,1029.278415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1938',)",3659695823,2,33.36880112,3724598993,3724598993,3659695823,0,internal_timestamp,512.6099854,829973,1450707022,5.518700123,3.336880112,34.10120634,1029.271437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1939',)",3659695834,2,33.37049866,3724598993,3724598993,3659695834,0,internal_timestamp,511.7600098,836627,1450707033,5.520800114,3.337049866,34.10143496,1029.267439,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1940',)",3659695845,2,33.38050079,3724598993,3724598993,3659695845,0,internal_timestamp,510.8200073,833647,1450707044,5.534699917,3.338050079,34.09922012,1029.259543,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1941',)",3659695856,2,33.40119934,3724598993,3724598993,3659695856,0,internal_timestamp,509.8299866,831211,1450707055,5.563199997,3.340119934,34.09442886,1029.247453,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1942',)",3659695867,2,33.40629959,3724598993,3724598993,3659695867,0,internal_timestamp,508.9200134,839008,1450707066,5.569499969,3.340629959,34.09430747,1029.242347,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1943',)",3659695878,2,33.4151001,3724598993,3724598993,3659695878,0,internal_timestamp,508.0299988,836817,1450707077,5.580999851,3.34151001,34.09312531,1029.235807,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1944',)",3659695889,2,33.41960144,3724598993,3724598993,3659695889,0,internal_timestamp,507.1099854,843357,1450707088,5.587200165,3.341960144,34.09242983,1029.230216,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1945',)",3659695900,2,33.42440033,3724598993,3724598993,3659695900,0,internal_timestamp,506.1099854,846378,1450707099,5.593699932,3.342440033,34.09180905,1029.224276,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1946',)",3659695911,2,33.4333992,3724598993,3724598993,3659695911,0,internal_timestamp,505.2099915,836503,1450707110,5.606999874,3.34333992,34.08904057,1029.2162,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1947',)",3659695922,2,33.43759918,3724598993,3724598993,3659695922,0,internal_timestamp,504.3800049,844247,1450707121,5.612400055,3.343759918,34.08876532,1029.211455,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1948',)",3659695933,2,33.44120026,3724598993,3724598993,3659695933,0,internal_timestamp,503.5599976,846739,1450707132,5.617300034,3.344120026,34.08831084,1029.206682,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1949',)",3659695944,2,33.44509888,3724598993,3724598993,3659695944,0,internal_timestamp,502.7399902,846613,1450707143,5.62319994,3.344509888,34.08718538,1029.201247,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1950',)",3659695955,2,33.44689941,3724598993,3724598993,3659695955,0,internal_timestamp,502.0700073,841582,1450707154,5.625500202,3.344689941,34.08723773,1029.197906,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1951',)",3659695966,2,33.44910049,3724598993,3724598993,3659695966,0,internal_timestamp,501.3399963,849879,1450707165,5.628799915,3.344910049,34.08676605,1029.193745,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1952',)",3659695977,2,33.45159912,3724598993,3724598993,3659695977,0,internal_timestamp,500.730011,847533,1450707176,5.632900238,3.345159912,34.08576499,1029.189611,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1953',)",3659695988,2,33.4530983,3724598993,3724598993,3659695988,0,internal_timestamp,500.2600098,844135,1450707187,5.634900093,3.34530983,34.08567974,1029.18712,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1954',)",3659695999,2,33.45389938,3724598993,3724598993,3659695999,0,internal_timestamp,499.8299866,852448,1450707198,5.63560009,3.345389938,34.08609421,1029.185379,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1955',)",3659696010,2,33.46009827,3724598993,3724598993,3659696010,0,internal_timestamp,499.3299866,850450,1450707209,5.644299984,3.346009827,34.08459267,1029.180743,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1956',)",3659696021,2,33.47629929,3724598993,3724598993,3659696021,0,internal_timestamp,498.7999878,857676,1450707220,5.665500164,3.347629929,34.08183192,1029.173311,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1957',)",3659696032,2,33.48749924,3724598993,3724598993,3659696032,0,internal_timestamp,498.1400146,852761,1450707231,5.6802001,3.348749924,34.08002357,1029.166897,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1958',)",3659696043,2,33.48920059,3724598993,3724598993,3659696043,0,internal_timestamp,497.3299866,849040,1450707242,5.681600094,3.348920059,34.0809385,1029.163712,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1959',)",3659696054,2,33.49319839,3724598993,3724598993,3659696054,0,internal_timestamp,496.5,856041,1450707253,5.686800003,3.349319839,34.08063415,1029.158969,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1960',)",3659696065,2,33.50159836,3724598993,3724598993,3659696065,0,internal_timestamp,495.730011,853770,1450707264,5.697400093,3.350159836,34.07984039,1029.153394,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1961',)",3659696076,2,33.50419998,3724598993,3724598993,3659696076,0,internal_timestamp,494.9100037,860845,1450707275,5.701099873,3.350419998,34.0794625,1029.148838,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1962',)",3659696087,2,33.51309967,3724598993,3724598993,3659696087,0,internal_timestamp,494.0100098,856511,1450707286,5.71269989,3.351309967,34.07829062,1029.142234,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1963',)",3659696098,2,33.50920105,3724598993,3724598993,3659696098,0,internal_timestamp,493.0299988,863815,1450707297,5.706600189,3.350920105,34.08050808,1029.140298,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1964',)",3659696109,2,33.51530075,3724598993,3724598993,3659696109,0,internal_timestamp,492.1000061,856232,1450707308,5.716199875,3.351530075,34.07819977,1029.132929,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1965',)",3659696120,2,33.52389908,3724598993,3724598993,3659696120,0,internal_timestamp,491.2900085,862080,1450707319,5.728899956,3.352389908,34.07553565,1029.125414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1966',)",3659696131,2,33.51919937,3724598993,3724598993,3659696131,0,internal_timestamp,490.5599976,858939,1450707330,5.722300053,3.351919937,34.07722756,1029.124279,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1967',)",3659696142,2,33.52510071,3724598993,3724598993,3659696142,0,internal_timestamp,489.8599854,866381,1450707341,5.729899883,3.352510071,34.07659352,1029.11955,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1968',)",3659696153,2,33.52709961,3724598993,3724598993,3659696153,0,internal_timestamp,489.2000122,862422,1450707352,5.733200073,3.352709961,34.0758574,1029.1155,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1969',)",3659696164,2,33.53350067,3724598993,3724598993,3659696164,0,internal_timestamp,488.5799866,868809,1450707363,5.740399837,3.353350067,34.0761501,1029.111921,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1970',)",3659696175,2,33.55789948,3724598993,3724598993,3659696175,0,internal_timestamp,487.9599915,863933,1450707374,5.773600101,3.355789948,34.07061274,1029.100264,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1971',)",3659696186,2,33.56240082,3724598993,3724598993,3659696186,0,internal_timestamp,487.269989,869324,1450707385,5.780200005,3.356240082,34.069398,1029.095255,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1972',)",3659696197,2,33.56790161,3724598993,3724598993,3659696197,0,internal_timestamp,486.5400085,863207,1450707396,5.785900116,3.356790161,34.07023422,1029.091798,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1973',)",3659696208,2,33.58539963,3724598993,3724598993,3659696208,0,internal_timestamp,485.8399963,869779,1450707407,5.813099861,3.358539963,34.06298301,1029.079219,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1974',)",3659696219,2,33.60200119,3724598993,3724598993,3659696219,0,internal_timestamp,485.0499878,877389,1450707418,5.833000183,3.360200119,34.06209624,1029.072216,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1975',)",3659696230,2,33.60319901,3724598993,3724598993,3659696230,0,internal_timestamp,484.3299866,869487,1450707429,5.834499836,3.360319901,34.06229474,1029.068867,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1976',)",3659696241,2,33.60319901,3724598993,3724598993,3659696241,0,internal_timestamp,483.6099854,874953,1450707440,5.834199905,3.360319901,34.0629506,1029.06612,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1977',)",3659696252,2,33.60490036,3724598993,3724598993,3659696252,0,internal_timestamp,482.980011,871228,1450707451,5.836900234,3.360490036,34.06246657,1029.062485,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1978',)",3659696263,2,33.6067009,3724598993,3724598993,3659696263,0,internal_timestamp,482.4200134,879157,1450707462,5.83949995,3.36067009,34.06216076,1029.059324,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1979',)",3659696274,2,33.60739899,3724598993,3724598993,3659696274,0,internal_timestamp,481.8200073,875950,1450707473,5.840300083,3.360739899,34.06243944,1029.056683,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1980',)",3659696285,2,33.60720062,3724598993,3724598993,3659696285,0,internal_timestamp,481.1499939,873647,1450707484,5.840499878,3.360720062,34.06234564,1029.053508,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1981',)",3659696296,2,33.60699844,3724598993,3724598993,3659696296,0,internal_timestamp,480.5,881571,1450707495,5.840799809,3.360699844,34.06213718,1029.050322,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1982',)",3659696307,2,33.61040115,3724598993,3724598993,3659696307,0,internal_timestamp,479.75,878592,1450707506,5.845099926,3.361040115,34.06202246,1029.046211,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1983',)",3659696318,2,33.61640167,3724598993,3724598993,3659696318,0,internal_timestamp,479.0299988,877682,1450707517,5.85379982,3.361640167,34.06040214,1029.040459,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
