obs,time,deployment,conductivity,driver_timestamp,ext_volt0,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,pressure_temp,temperature,seawater_temperature,seawater_pressure,seawater_conductivity,practical_salinity,corrected_dissolved_oxygen,density,seawater_temperature_qc_executed,seawater_temperature_qc_results,seawater_pressure_qc_executed,seawater_pressure_qc_results,seawater_conductivity_qc_executed,seawater_conductivity_qc_results,corrected_dissolved_oxygen_qc_executed,corrected_dissolved_oxygen_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('6961',)",3787005361,5,1384658,3787005362,36025,3787005365,0,3787005361,port_timestamp,573082,26214,387117,11.4682632,42.03429617,3.682292418,32.36064364,300.4934853,1024.831758,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6962',)",3787005362,5,1384663,3787005362,36028,3787005365,0,3787005362,port_timestamp,573339,26214,387116,11.46833177,42.3088861,3.682326586,32.36080328,300.5335535,1024.83311,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6963',)",3787005363,5,1384666,3787005363,36016,3787005365,0,3787005363,port_timestamp,573531,26214,387115,11.46840033,42.51402756,3.682347101,32.36085838,300.4190894,1024.834068,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6964',)",3787005364,5,1384666,3787005364,36018,3787005365,0,3787005364,port_timestamp,573638,26213,387114,11.4684689,42.62836481,3.68234714,32.36075116,300.4434953,1024.834489,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6965',)",3787005365,5,1384662,3787005365,36016,3787005370,0,3787005365,port_timestamp,573663,26212,387117,11.4682632,42.65508948,3.682319894,32.3606536,300.4257821,1024.834571,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6966',)",3787005366,5,1384664,3787005366,36017,3787005370,0,3787005366,port_timestamp,573636,26213,387117,11.4682632,42.62622792,3.682333513,32.36079876,300.4345179,1024.834553,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6967',)",3787005367,5,1384658,3787005367,36011,3787005370,0,3787005367,port_timestamp,573599,26213,387117,11.4682632,42.58669539,3.682292613,32.3604154,300.3729845,1024.834077,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6968',)",3787005368,5,1384656,3787005368,36000,3787005370,0,3787005368,port_timestamp,573588,26214,387124,11.46778326,42.57492899,3.682278986,32.36070691,300.2635026,1024.834337,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6969',)",3787005369,5,1384656,3787005369,36006,3787005370,0,3787005369,port_timestamp,573609,26215,387125,11.46771469,42.59735287,3.682278994,32.36075763,300.3255433,1024.83449,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6970',)",3787005370,5,1384656,3787005370,36009,3787005375,0,3787005370,port_timestamp,573668,26214,387124,11.46778326,42.66040472,3.682279016,32.36067159,300.3580969,1024.834696,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6971',)",3787005371,5,1384658,3787005371,36004,3787005375,0,3787005371,port_timestamp,573762,26213,387125,11.46771469,42.76085228,3.682292681,32.36082331,300.3113296,1024.83528,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6972',)",3787005372,5,1384657,3787005372,36015,3787005375,0,3787005372,port_timestamp,573873,26213,387125,11.46771469,42.87945003,3.682285908,32.36070769,300.4276395,1024.835726,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6973',)",3787005373,5,1384658,3787005373,36005,3787005375,0,3787005373,port_timestamp,574001,26214,387126,11.46764613,43.01619802,3.682292771,32.36077779,300.3317144,1024.836411,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6974',)",3787005374,5,1384659,3787005374,36007,3787005375,0,3787005374,port_timestamp,574133,26214,387124,11.46778326,43.15723346,3.682299634,32.36066617,300.3566954,1024.836936,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6975',)",3787005375,5,1384659,3787005375,35999,3787005380,0,3787005375,port_timestamp,574266,26215,387126,11.46764613,43.29932397,3.682299686,32.36072743,300.2817205,1024.837651,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6976',)",3787005376,5,1384662,3787005376,35990,3787005380,0,3787005376,port_timestamp,574378,26215,387124,11.46778326,43.41899062,3.682320169,32.36075787,300.1940203,1024.83819,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6977',)",3787005377,5,1384662,3787005378,35997,3787005380,0,3787005377,port_timestamp,574474,26215,387124,11.46778326,43.52156212,3.682320206,32.36071549,300.2690025,1024.838621,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6978',)",3787005378,5,1384665,3787005379,35991,3787005380,0,3787005378,port_timestamp,574550,26215,387122,11.46792038,43.60276461,3.682340676,32.36076183,300.210234,1024.838999,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6979',)",3787005379,5,1384664,3787005380,35975,3787005380,0,3787005379,port_timestamp,574602,26214,387124,11.46778326,43.65833776,3.682333883,32.36079222,300.0508917,1024.839299,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6980',)",3787005380,5,1384664,3787005381,35985,3787005385,0,3787005380,port_timestamp,574627,26215,387122,11.46792038,43.6850356,3.68233389,32.36066122,300.1527147,1024.839293,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6981',)",3787005381,5,1384665,3787005382,35971,3787005385,0,3787005381,port_timestamp,574629,26214,387124,11.46778326,43.68718604,3.682340707,32.36084692,300.0112987,1024.839472,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6982',)",3787005382,5,1384665,3787005383,35977,3787005385,0,3787005382,port_timestamp,574635,26213,387122,11.46792038,43.6936103,3.682340708,32.3607243,300.0717636,1024.83938,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6983',)",3787005383,5,1384663,3787005384,35978,3787005385,0,3787005383,port_timestamp,574661,26214,387123,11.46785182,43.7213766,3.68232709,32.36063957,300.0835886,1024.839453,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6984',)",3787005384,5,1384666,3787005385,35981,3787005385,0,3787005384,port_timestamp,574725,26213,387124,11.46778326,43.78977127,3.682347558,32.36087115,300.1165685,1024.839954,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6985',)",3787005385,5,1384667,3787005386,35979,3787005390,0,3787005385,port_timestamp,574840,26213,387123,11.46785182,43.91264372,3.682354415,32.36082702,300.1005911,1024.840462,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6986',)",3787005386,5,1384665,3787005387,35976,3787005390,0,3787005386,port_timestamp,574995,26213,387125,11.46771469,44.07825459,3.682340846,32.36074533,300.0775165,1024.841172,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6987',)",3787005387,5,1384667,3787005388,35971,3787005390,0,3787005387,port_timestamp,575170,26213,387124,11.46778326,44.26523483,3.68235454,32.36074134,300.0334543,1024.842001,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6988',)",3787005388,5,1384667,3787005389,35974,3787005390,0,3787005388,port_timestamp,575337,26213,387126,11.46764613,44.44366763,3.682354604,32.36078759,300.0714538,1024.842868,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6989',)",3787005389,5,1384669,3787005390,35963,3787005390,0,3787005389,port_timestamp,575482,26214,387124,11.46778326,44.59858094,3.682368286,32.36073686,299.9649597,1024.843504,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6990',)",3787005390,5,1384671,3787005391,35968,3787005395,0,3787005390,port_timestamp,575597,26215,387124,11.46778326,44.72144052,3.682381958,32.36081933,300.0201654,1024.844123,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6991',)",3787005391,5,1384669,3787005392,35973,3787005395,0,3787005391,port_timestamp,575677,26215,387123,11.46785182,44.80691756,3.682368359,32.36059081,300.0741674,1024.84432,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6992',)",3787005392,5,1384674,3787005393,35965,3787005395,0,3787005392,port_timestamp,575724,26215,387126,11.46764613,44.85713534,3.682402451,32.36108309,299.9952161,1024.844966,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6993',)",3787005393,5,1384676,3787005394,35970,3787005395,0,3787005393,port_timestamp,575751,26215,387119,11.46812608,44.88598386,3.682416085,32.36078453,300.0445296,1024.844778,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6994',)",3787005394,5,1384676,3787005395,35966,3787005395,0,3787005394,port_timestamp,575762,26216,387118,11.46819464,44.8977234,3.682416088,32.36071969,300.0040875,1024.844768,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6995',)",3787005395,5,1384676,3787005396,35967,3787005400,0,3787005395,port_timestamp,575774,26216,387121,11.46798895,44.91054496,3.682416095,32.36089435,300.0156914,1024.844999,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6996',)",3787005396,5,1384682,3787005396,35961,3787005400,0,3787005396,port_timestamp,575793,26216,387117,11.4682632,44.93084578,3.682456986,32.36104572,299.9534811,1024.845158,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6997',)",3787005397,5,1384685,3787005397,35965,3787005400,0,3787005397,port_timestamp,575813,26216,387110,11.46874316,44.95221507,3.682477431,32.36081686,299.9922183,1024.84499,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6998',)",3787005398,5,1384677,3787005398,35968,3787005400,0,3787005398,port_timestamp,575840,26216,387112,11.46860603,44.98106361,3.682422927,32.36039198,300.0255456,1024.844816,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('6999',)",3787005399,5,1384677,3787005399,35969,3787005400,0,3787005399,port_timestamp,575895,26215,387118,11.46819464,45.03984274,3.682422952,32.3607276,300.0398958,1024.845416,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7000',)",3787005400,5,1384675,3787005400,35978,3787005405,0,3787005400,port_timestamp,575991,26215,387120,11.46805751,45.14241543,3.682409361,32.36067196,300.1361041,1024.845861,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7001',)",3787005401,5,1384675,3787005401,35981,3787005405,0,3787005401,port_timestamp,576130,26215,387121,11.46798895,45.29093225,3.682409414,32.36067059,300.1726268,1024.846544,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7002',)",3787005402,5,1384675,3787005402,35976,3787005405,0,3787005402,port_timestamp,576317,26215,387121,11.46798895,45.49073571,3.682409485,32.36058805,300.1296614,1024.847382,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7003',)",3787005403,5,1384677,3787005403,35980,3787005405,0,3787005403,port_timestamp,576523,26216,387123,11.46785182,45.71082679,3.682423193,32.36075033,300.1791478,1024.848528,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7004',)",3787005404,5,1384680,3787005404,35973,3787005405,0,3787005404,port_timestamp,576717,26217,387122,11.46792038,45.91809654,3.682443709,32.36080458,300.1154323,1024.849494,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7005',)",3787005405,5,1384678,3787005405,35973,3787005410,0,3787005405,port_timestamp,576857,26216,387124,11.46778326,46.06769626,3.682430134,32.36072951,300.1221664,1024.850136,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7006',)",3787005406,5,1384676,3787005406,35976,3787005410,0,3787005406,port_timestamp,576925,26217,387123,11.46785182,46.14033881,3.68241653,32.36050629,300.1553878,1024.850279,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7007',)",3787005407,5,1384675,3787005407,35976,3787005410,0,3787005407,port_timestamp,576928,26217,387127,11.46757757,46.14354423,3.68240972,32.36067828,300.1569372,1024.850477,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7008',)",3787005408,5,1384672,3787005408,35985,3787005410,0,3787005408,port_timestamp,576882,26216,387128,11.46750901,46.09440808,3.68238926,32.36055871,300.2470889,1024.850174,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7009',)",3787005409,5,1384673,3787005409,35982,3787005410,0,3787005409,port_timestamp,576834,26217,387130,11.46737188,46.04310778,3.682396058,32.36076648,300.2151582,1024.850129,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7010',)",3787005410,5,1384673,3787005411,35978,3787005415,0,3787005410,port_timestamp,576832,26216,387129,11.46744044,46.04098444,3.682396056,32.36070738,300.1741712,1024.850061,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7011',)",3787005411,5,1384674,3787005412,35969,3787005415,0,3787005411,port_timestamp,576900,26217,387129,11.46744044,46.11362698,3.682402896,32.36074398,300.0855367,1024.850417,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7012',)",3787005412,5,1384678,3787005413,35975,3787005415,0,3787005412,port_timestamp,577047,26218,387128,11.46750901,46.27067901,3.682430209,32.3608856,300.151624,1024.851224,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7013',)",3787005413,5,1384680,3787005414,35976,3787005415,0,3787005413,port_timestamp,577226,26217,387127,11.46757757,46.46194965,3.682443905,32.36087984,300.1685942,1024.852072,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7014',)",3787005414,5,1384680,3787005415,35965,3787005415,0,3787005414,port_timestamp,577377,26218,387125,11.46771469,46.62327596,3.68244396,32.36069324,300.0626055,1024.852631,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7015',)",3787005415,5,1384680,3787005416,35970,3787005420,0,3787005415,port_timestamp,577471,26216,387125,11.46771469,46.72374009,3.682443995,32.36065174,300.1172395,1024.853053,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7016',)",3787005416,5,1384683,3787005417,35966,3787005420,0,3787005416,port_timestamp,577500,26217,387125,11.46771469,46.75471232,3.68246445,32.3608388,300.07743,1024.853338,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7017',)",3787005417,5,1384689,3787005418,35971,3787005420,0,3787005417,port_timestamp,577470,26217,387119,11.46812608,46.72265798,3.682505321,32.36089184,300.124144,1024.85316,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7018',)",3787005418,5,1384689,3787005419,35969,3787005420,0,3787005418,port_timestamp,577428,26218,387118,11.46819464,46.6777683,3.682505304,32.3608504,300.101787,1024.852912,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7019',)",3787005419,5,1384691,3787005420,35968,3787005420,0,3787005419,port_timestamp,577432,26218,387114,11.4684689,46.6820422,3.682518931,32.36074194,300.0902399,1024.852798,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7020',)",3787005420,5,1384692,3787005421,35975,3787005425,0,3787005420,port_timestamp,577504,26219,387115,11.46840033,46.75895897,3.682525774,32.36083677,300.1644317,1024.853231,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7021',)",3787005421,5,1384694,3787005422,35978,3787005425,0,3787005421,port_timestamp,577660,26219,387114,11.4684689,46.92564163,3.682539461,32.36084117,300.2007413,1024.853975,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7022',)",3787005422,5,1384697,3787005423,35978,3787005425,0,3787005422,port_timestamp,577881,26218,387115,11.46840033,47.16178938,3.682559989,32.36100346,300.2098093,1024.855181,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7023',)",3787005423,5,1384695,3787005424,35973,3787005425,0,3787005423,port_timestamp,578119,26218,387115,11.46840033,47.41608809,3.682546449,32.36076519,300.1692332,1024.856145,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7024',)",3787005424,5,1384696,3787005425,35974,3787005425,0,3787005424,port_timestamp,578321,26218,387115,11.46840033,47.63192182,3.68255334,32.36074266,300.1876217,1024.857102,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7025',)",3787005425,5,1384698,3787005426,35965,3787005430,0,3787005425,port_timestamp,578458,26218,387115,11.46840033,47.77830429,3.682567021,32.36081544,300.1016923,1024.85782,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7026',)",3787005426,5,1384697,3787005427,35971,3787005430,0,3787005426,port_timestamp,578513,26218,387114,11.4684689,47.83707102,3.682560226,32.36066457,300.164683,1024.857956,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7027',)",3787005427,5,1384698,3787005428,35974,3787005430,0,3787005427,port_timestamp,578489,26219,387116,11.46833177,47.81141369,3.682567033,32.36086174,300.1946305,1024.858018,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7028',)",3787005428,5,1384699,3787005429,35969,3787005430,0,3787005428,port_timestamp,578415,26219,387113,11.46853746,47.73234575,3.682573817,32.36078107,300.1397159,1024.857561,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7029',)",3787005429,5,1384697,3787005429,35969,3787005430,0,3787005429,port_timestamp,578336,26219,387114,11.4684689,47.64793543,3.682560159,32.36074268,300.1370423,1024.857162,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7030',)",3787005430,5,1384698,3787005430,35970,3787005435,0,3787005430,port_timestamp,578296,26218,387114,11.4684689,47.60520971,3.682566959,32.36082695,300.1453891,1024.857035,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7031',)",3787005431,5,1384698,3787005431,35977,3787005435,0,3787005431,port_timestamp,578327,26219,387115,11.46840033,47.63831907,3.682566971,32.36087325,300.2180298,1024.857233,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7032',)",3787005432,5,1384700,3787005432,35979,3787005435,0,3787005432,port_timestamp,578447,26219,387112,11.46860603,47.76653728,3.682580643,32.36077358,300.2420598,1024.857697,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7033',)",3787005433,5,1384703,3787005433,35977,3787005435,0,3787005433,port_timestamp,578623,26220,387112,11.46860603,47.95457721,3.682601153,32.36089576,300.228643,1024.858642,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7034',)",3787005434,5,1384705,3787005434,35982,3787005435,0,3787005434,port_timestamp,578816,26220,387108,11.46888029,48.16079535,3.682614852,32.3607039,300.285828,1024.859375,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7035',)",3787005435,5,1384708,3787005435,35977,3787005440,0,3787005435,port_timestamp,579005,26220,387108,11.46888029,48.36273983,3.682635367,32.36082034,300.2425058,1024.860378,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7036',)",3787005436,5,1384711,3787005436,35980,3787005440,0,3787005436,port_timestamp,579178,26219,387106,11.46901742,48.54760242,3.682655875,32.36082387,300.2790662,1024.861191,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7037',)",3787005437,5,1384711,3787005437,35983,3787005440,0,3787005437,port_timestamp,579319,26219,387105,11.46908599,48.69825981,3.682655927,32.36070167,300.3150454,1024.861764,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7038',)",3787005438,5,1384713,3787005438,35983,3787005440,0,3787005438,port_timestamp,579430,26219,387106,11.46901742,48.81686255,3.682669599,32.3608459,300.3196912,1024.862425,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7039',)",3787005439,5,1384713,3787005439,35978,3787005440,0,3787005439,port_timestamp,579512,26220,387106,11.46901742,48.90446535,3.68266963,32.36080973,300.272349,1024.862792,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7040',)",3787005440,5,1384710,3787005440,35982,3787005445,0,3787005440,port_timestamp,579553,26221,387108,11.46888029,48.94825992,3.682649203,32.36071176,300.315715,1024.862939,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7041',)",3787005441,5,1384709,3787005441,35981,3787005445,0,3787005441,port_timestamp,579541,26221,387109,11.46881172,48.93543798,3.682642384,32.36071042,300.3055303,1024.862892,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7042',)",3787005442,5,1384713,3787005442,35984,3787005445,0,3787005442,port_timestamp,579483,26220,387109,11.46881172,48.87347902,3.682669621,32.36100247,300.3330034,1024.862839,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7043',)",3787005443,5,1384712,3787005444,35983,3787005445,0,3787005443,port_timestamp,579403,26218,387107,11.46894886,48.78802692,3.682662775,32.36085118,300.3190336,1024.862311,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7044',)",3787005444,5,1384712,3787005445,35991,3787005445,0,3787005444,port_timestamp,579357,26219,387106,11.46901742,48.73886254,3.682662757,32.3608115,300.3979944,1024.862045,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7045',)",3787005445,5,1384712,3787005446,35981,3787005450,0,3787005445,port_timestamp,579401,26219,387105,11.46908599,48.78587624,3.682662772,32.36073211,300.2980099,1024.862184,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7046',)",3787005446,5,1384714,3787005447,35986,3787005450,0,3787005446,port_timestamp,579558,26220,387106,11.46901742,48.95361609,3.682676462,32.36085604,300.3553111,1024.86305,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7047',)",3787005447,5,1384717,3787005448,35982,3787005450,0,3787005447,port_timestamp,579805,26221,387104,11.46915455,49.21752079,3.682696997,32.36082694,300.3239008,1024.864195,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7048',)",3787005448,5,1384720,3787005449,35976,3787005450,0,3787005448,port_timestamp,580101,26221,387103,11.46922312,49.53379612,3.682717552,32.36083619,300.274544,1024.865619,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7049',)",3787005449,5,1384721,3787005450,35967,3787005450,0,3787005449,port_timestamp,580399,26220,387102,11.46929169,49.8522229,3.682724478,32.36071133,300.1950989,1024.866948,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7050',)",3787005450,5,1384723,3787005451,35967,3787005455,0,3787005450,port_timestamp,580629,26221,387102,11.46929169,50.0979647,3.682738194,32.36074308,300.2043602,1024.868083,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7051',)",3787005451,5,1384725,3787005452,35971,3787005455,0,3787005451,port_timestamp,580758,26221,387102,11.46929169,50.23580168,3.682751872,32.36081939,300.2500341,1024.868765,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7052',)",3787005452,5,1384720,3787005453,35967,3787005455,0,3787005452,port_timestamp,580781,26223,387105,11.46908599,50.2603498,3.68271781,32.36065613,300.2120556,1024.868786,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7053',)",3787005453,5,1384722,3787005454,35969,3787005455,0,3787005453,port_timestamp,580723,26223,387106,11.46901742,50.19837656,3.682731418,32.36087493,300.2299876,1024.868688,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7054',)",3787005454,5,1384723,3787005455,35970,3787005455,0,3787005454,port_timestamp,580613,26222,387103,11.46922312,50.08085491,3.682738189,32.36081013,300.2344686,1024.86807,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7055',)",3787005455,5,1384723,3787005456,35976,3787005460,0,3787005455,port_timestamp,580483,26221,387103,11.46922312,49.94196331,3.68273814,32.36086748,300.2899765,1024.867487,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7056',)",3787005456,5,1384720,3787005457,35970,3787005460,0,3787005456,port_timestamp,580369,26220,387104,11.46915455,49.82016786,3.682717654,32.36077792,300.2250886,1024.86688,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7057',)",3787005457,5,1384719,3787005458,35977,3787005460,0,3787005457,port_timestamp,580303,26220,387107,11.46894886,49.7496468,3.682710817,32.36092037,300.2945061,1024.866709,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7058',)",3787005458,5,1384719,3787005459,35974,3787005460,0,3787005458,port_timestamp,580312,26220,387104,11.46915455,49.75926331,3.682710817,32.36073645,300.2634658,1024.866572,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7059',)",3787005459,5,1384721,3787005460,35977,3787005460,0,3787005459,port_timestamp,580400,26221,387105,11.46908599,49.85327767,3.682724481,32.36089084,300.2976069,1024.867129,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7060',)",3787005460,5,1384723,3787005461,35976,3787005465,0,3787005460,port_timestamp,580580,26221,387103,11.46922312,50.04560805,3.682738176,32.36082468,300.2940034,1024.867922,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7061',)",3787005461,5,1384724,3787005462,35975,3787005465,0,3787005461,port_timestamp,580857,26221,387102,11.46929169,50.34158365,3.682745095,32.3607091,300.2948894,1024.869157,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7062',)",3787005462,5,1384728,3787005463,35970,3787005465,0,3787005462,port_timestamp,581209,26222,387102,11.46929169,50.71768418,3.682772486,32.36082026,300.2581778,1024.870942,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7063',)",3787005463,5,1384729,3787005463,35971,3787005465,0,3787005463,port_timestamp,581566,26222,387101,11.46936025,51.09914202,3.682779435,32.36066938,300.2826865,1024.872535,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7064',)",3787005464,5,1384732,3787005464,35974,3787005465,0,3787005464,port_timestamp,581877,26222,387102,11.46929169,51.43144927,3.682799997,32.36079199,300.3259504,1024.874143,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7065',)",3787005465,5,1384734,3787005465,35964,3787005470,0,3787005465,port_timestamp,582102,26223,387102,11.46929169,51.67185118,3.682813711,32.36082596,300.233481,1024.875255,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7066',)",3787005466,5,1384732,3787005466,35956,3787005470,0,3787005466,port_timestamp,582193,26224,387104,11.46915455,51.7690723,3.682800117,32.36077255,300.15696,1024.875678,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7067',)",3787005467,5,1384734,3787005467,35958,3787005470,0,3787005467,port_timestamp,582150,26224,387102,11.46929169,51.72312613,3.682813729,32.36080479,300.174556,1024.875471,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7068',)",3787005468,5,1384733,3787005468,35956,3787005470,0,3787005468,port_timestamp,581989,26223,387103,11.46922312,51.55110903,3.682806855,32.36086918,300.1480328,1024.874756,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7069',)",3787005469,5,1384733,3787005469,35960,3787005470,0,3787005469,port_timestamp,581772,26223,387100,11.46942882,51.31924164,3.68280677,32.36078498,300.178675,1024.873606,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
