obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4508',)",3692376127.68,4,3.69182991982,3716294610.11,3716294612.85,3692376127.68,0.0,internal_timestamp,56.5800018311,1483387327.68,33.1040992737,0,10.7318000793,1025.60709154,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4509',)",3692376127.74,4,3.69181990623,3716294610.11,3716294612.85,3692376127.74,0.0,internal_timestamp,56.5499992371,1483387327.74,33.1040000916,0,10.7318000793,1025.60687821,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4510',)",3692376127.81,4,3.69178009033,3716294610.11,3716294612.85,3692376127.81,0.0,internal_timestamp,56.5200004578,1483387327.81,33.1036987305,0,10.7316999435,1025.60652508,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4511',)",3692376127.87,4,3.69173002243,3716294610.11,3716294612.85,3692376127.87,0.0,internal_timestamp,56.4949989319,1483387327.87,33.1034011841,0,10.7315998077,1025.60619759,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4512',)",3692376127.93,4,3.69167995453,3716294610.11,3716294612.85,3692376127.93,0.0,internal_timestamp,56.4720001221,1483387327.93,33.1030006409,0,10.7313995361,1025.60581656,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4513',)",3692376128.0,4,3.69162988663,3716294610.11,3716294612.85,3692376128.0,0.0,internal_timestamp,56.4420013428,1483387328.0,33.1026992798,0,10.731300354,1025.60546326,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4514',)",3692376128.06,4,3.69161009789,3716294610.11,3716294612.85,3692376128.06,0.0,internal_timestamp,56.4150009155,1483387328.06,33.1026000977,0,10.7312002182,1025.60528111,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4515',)",3692376128.12,4,3.69161009789,3716294610.11,3716294612.85,3692376128.12,0.0,internal_timestamp,56.388999939,1483387328.12,33.1026992798,0,10.7311000824,1025.60525792,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4516',)",3692376128.18,4,3.69162011147,3716294610.11,3716294612.85,3692376128.18,0.0,internal_timestamp,56.3619995117,1483387328.18,33.1026992798,0,10.7311000824,1025.60513543,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4517',)",3692376128.24,4,3.69162011147,3716294610.11,3716294612.85,3692376128.24,0.0,internal_timestamp,56.3359985352,1483387328.24,33.1027984619,0,10.7311000824,1025.60509468,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4518',)",3692376128.31,4,3.69162011147,3716294610.11,3716294612.85,3692376128.31,0.0,internal_timestamp,56.3100013733,1483387328.31,33.1026992798,0,10.7311000824,1025.60489953,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4519',)",3692376128.37,4,3.69161009789,3716294610.11,3716294612.85,3692376128.37,0.0,internal_timestamp,56.2849998474,1483387328.37,33.1026992798,0,10.7311000824,1025.6047861,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4520',)",3692376128.43,4,3.69161009789,3716294610.11,3716294612.85,3692376128.43,0.0,internal_timestamp,56.2579994202,1483387328.43,33.1026000977,0,10.7312002182,1025.60456884,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4521',)",3692376128.5,4,3.69162011147,3716294610.11,3716294612.85,3692376128.5,0.0,internal_timestamp,56.2299995422,1483387328.5,33.1026000977,0,10.731300354,1025.60442426,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4522',)",3692376128.56,4,3.69161009789,3716294610.11,3716294612.86,3692376128.56,0.0,internal_timestamp,56.2010002136,1483387328.56,33.1025009155,0,10.731300354,1025.60421548,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4523',)",3692376128.62,4,3.69158005714,3716294610.11,3716294612.86,3692376128.62,0.0,internal_timestamp,56.1739997864,1483387328.62,33.1022987366,0,10.731300354,1025.6039356,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4524',)",3692376128.68,4,3.69156002998,3716294610.11,3716294612.86,3692376128.68,0.0,internal_timestamp,56.1479988098,1483387328.68,33.1021003723,0,10.731300354,1025.60366322,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4525',)",3692376128.75,4,3.69156002998,3716294610.11,3716294612.86,3692376128.75,0.0,internal_timestamp,56.125,1483387328.75,33.1020011902,0,10.731300354,1025.60348167,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4526',)",3692376128.81,4,3.69156002998,3716294610.11,3716294612.86,3692376128.81,0.0,internal_timestamp,56.1010017395,1483387328.81,33.1021003723,0,10.731300354,1025.60345001,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4527',)",3692376128.87,4,3.69158005714,3716294610.11,3716294612.86,3692376128.87,0.0,internal_timestamp,56.0719985962,1483387328.87,33.1022987366,0,10.7313995361,1025.60345546,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4528',)",3692376128.98,4,3.69159007072,3716294610.11,3716294612.86,3692376128.98,0.0,internal_timestamp,56.047000885,1483387328.98,33.1022987366,1,10.731300354,1025.60335944,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4529',)",3692376128.99,4,3.69157004356,3716294610.11,3716294612.86,3692376128.99,0.0,internal_timestamp,56.0190010071,1483387328.99,33.1022987366,0,10.7312002182,1025.60324997,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4530',)",3692376129.06,4,3.6915500164,3716294610.11,3716294612.86,3692376129.06,0.0,internal_timestamp,55.9930000305,1483387329.06,33.1022987366,0,10.7311000824,1025.60314957,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4531',)",3692376129.12,4,3.69152998924,3716294610.11,3716294612.86,3692376129.12,0.0,internal_timestamp,55.96900177,1483387329.12,33.1021003723,0,10.7311000824,1025.60288627,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4532',)",3692376129.18,4,3.69152998924,3716294610.11,3716294612.86,3692376129.18,0.0,internal_timestamp,55.938999176,1483387329.18,33.1018981934,0,10.7312002182,1025.60257521,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4533',)",3692376129.25,4,3.69152998924,3716294610.11,3716294612.86,3692376129.25,0.0,internal_timestamp,55.9169998169,1483387329.25,33.1016998291,0,10.7314996719,1025.60226848,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4534',)",3692376129.31,4,3.69154000282,3716294610.11,3716294612.86,3692376129.31,0.0,internal_timestamp,55.8909988403,1483387329.31,33.1012992859,0,10.732000351,1025.60175092,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4535',)",3692376129.37,4,3.69156002998,3716294610.11,3716294612.86,3692376129.37,0.0,internal_timestamp,55.8660011292,1483387329.37,33.1010017395,0,10.7326002121,1025.6013007,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4536',)",3692376129.43,4,3.69157004356,3716294610.11,3716294612.86,3692376129.43,0.0,internal_timestamp,55.8390007019,1483387329.43,33.1006011963,0,10.733300209,1025.60074365,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4537',)",3692376129.5,4,3.69159007072,3716294610.11,3716294612.86,3692376129.5,0.0,internal_timestamp,55.8079986572,1483387329.5,33.1002998352,0,10.7336997986,1025.60029833,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4538',)",3692376129.56,4,3.6916000843,3716294610.11,3716294612.86,3692376129.56,0.0,internal_timestamp,55.7820014954,1483387329.56,33.1002006531,0,10.734000206,1025.6000505,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4539',)",3692376129.62,4,3.69161009789,3716294610.11,3716294612.86,3692376129.62,0.0,internal_timestamp,55.7610015869,1483387329.62,33.0999984741,0,10.7341995239,1025.59976289,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4540',)",3692376129.68,4,3.69161009789,3716294610.11,3716294612.86,3692376129.68,0.0,internal_timestamp,55.7340011597,1483387329.68,33.099899292,0,10.7344999313,1025.5995105,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4541',)",3692376129.74,4,3.69162988663,3716294610.11,3716294612.86,3692376129.74,0.0,internal_timestamp,55.7089996338,1483387329.74,33.0997009277,0,10.7349004745,1025.59917242,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4542',)",3692376129.81,4,3.69163990021,3716294610.11,3716294612.87,3692376129.81,0.0,internal_timestamp,55.6839981079,1483387329.81,33.0993995667,0,10.7353000641,1025.59875432,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4543',)",3692376129.87,4,3.69165992737,3716294610.11,3716294612.87,3692376129.87,0.0,internal_timestamp,55.65599823,1483387329.87,33.0992012024,0,10.7357997894,1025.59838523,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4544',)",3692376130.03,4,3.69166994095,3716294610.11,3716294612.87,3692376130.03,0.0,internal_timestamp,55.6310005188,1483387330.03,33.0988998413,1,10.7362003326,1025.59796698,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4545',)",3692376130.04,4,3.69165992737,3716294610.11,3716294612.87,3692376130.04,0.0,internal_timestamp,55.6090011597,1483387330.04,33.0984992981,0,10.7365999222,1025.59748529,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4546',)",3692376130.06,4,3.69166994095,3716294610.11,3716294612.87,3692376130.06,0.0,internal_timestamp,55.5830001831,1483387330.06,33.0980987549,0,10.7370996475,1025.59696788,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4547',)",3692376130.12,4,3.69167995453,3716294610.11,3716294612.87,3692376130.12,0.0,internal_timestamp,55.5559997559,1483387330.12,33.0978012085,0,10.7376003265,1025.59652595,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4548',)",3692376130.18,4,3.69170999527,3716294610.11,3716294612.87,3692376130.18,0.0,internal_timestamp,55.53099823,1483387330.18,33.0975990295,0,10.7383003235,1025.59613237,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4549',)",3692376130.25,4,3.69175004959,3716294610.11,3716294612.88,3692376130.25,0.0,internal_timestamp,55.5050010681,1483387330.25,33.0973014832,0,10.7390003204,1025.59566002,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4550',)",3692376130.31,4,3.69179010391,3716294610.11,3716294612.88,3692376130.31,0.0,internal_timestamp,55.4840011597,1483387330.31,33.0970001221,0,10.7398004532,1025.59518981,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4551',)",3692376130.4,4,3.69181990623,3716294610.11,3716294612.88,3692376130.4,0.0,internal_timestamp,55.4580001831,1483387330.4,33.0965003967,1,10.7405996323,1025.59454265,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4552',)",3692376130.43,4,3.69185996056,3716294610.11,3716294612.88,3692376130.43,0.0,internal_timestamp,55.4319992065,1483387330.43,33.0960998535,0,10.7416000366,1025.5939374,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4553',)",3692376130.49,4,3.69191002846,3716294610.11,3716294612.88,3692376130.49,0.0,internal_timestamp,55.4090003967,1483387330.49,33.0956993103,0,10.742600441,1025.59334577,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4554',)",3692376130.56,4,3.6919798851,3716294610.11,3716294612.82,3692376130.56,0.0,internal_timestamp,55.3849983215,1483387330.56,33.0954017639,0,10.7437000275,1025.59281235,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4555',)",3692376130.62,4,3.692029953,3716294610.11,3716294612.82,3692376130.62,0.0,internal_timestamp,55.361000061,1483387330.62,33.0950012207,0,10.7447004318,1025.59221616,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4556',)",3692376130.68,4,3.69209003448,3716294610.11,3716294612.82,3692376130.68,0.0,internal_timestamp,55.3339996338,1483387330.68,33.0946998596,0,10.7456998825,1025.59168372,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4557',)",3692376130.74,4,3.69213008881,3716294610.11,3716294612.82,3692376130.74,0.0,internal_timestamp,55.3120002747,1483387330.74,33.0942993164,0,10.7466001511,1025.59111415,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4558',)",3692376130.81,4,3.69215989113,3716294610.11,3716294612.82,3692376130.81,0.0,internal_timestamp,55.2910003662,1483387330.81,33.09400177,0,10.7472000122,1025.59068201,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4559',)",3692376130.87,4,3.69219994545,3716294610.11,3716294612.82,3692376130.87,0.0,internal_timestamp,55.2649993896,1483387330.87,33.0937995911,0,10.7477998734,1025.59030141,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4560',)",3692376130.93,4,3.69222998619,3716294610.11,3716294612.82,3692376130.93,0.0,internal_timestamp,55.2400016785,1483387330.93,33.0937004089,0,10.7483997345,1025.59000553,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4561',)",3692376131.0,4,3.69227004051,3716294610.11,3716294612.82,3692376131.0,0.0,internal_timestamp,55.2179985046,1483387331.0,33.0933990479,0,10.7490997314,1025.58954828,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4562',)",3692376131.06,4,3.69230008125,3716294610.11,3716294612.82,3692376131.06,0.0,internal_timestamp,55.1920013428,1483387331.06,33.0931015015,0,10.7497997284,1025.58907588,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4563',)",3692376131.12,4,3.69232988358,3716294610.11,3716294612.82,3692376131.12,0.0,internal_timestamp,55.1710014343,1483387331.12,33.0926017761,0,10.7506999969,1025.58843362,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4564',)",3692376131.18,4,3.69235992432,3716294610.11,3716294612.82,3692376131.18,0.0,internal_timestamp,55.1450004578,1483387331.18,33.0922012329,0,10.7515001297,1025.58786344,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4565',)",3692376131.25,4,3.69238996506,3716294610.11,3716294612.82,3692376131.25,0.0,internal_timestamp,55.1230010986,1483387331.25,33.0918006897,0,10.7523002625,1025.58731141,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4566',)",3692376131.31,4,3.69243001938,3716294610.11,3716294612.82,3692376131.31,0.0,internal_timestamp,55.0989990234,1483387331.31,33.0915985107,0,10.7530002594,1025.58692228,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4567',)",3692376131.37,4,3.69246006012,3716294610.11,3716294612.82,3692376131.37,0.0,internal_timestamp,55.0769996643,1483387331.37,33.0913009644,0,10.7536001205,1025.58648557,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4568',)",3692376131.43,4,3.69248008728,3716294610.11,3716294612.82,3692376131.43,0.0,internal_timestamp,55.0530014038,1483387331.43,33.0909996033,0,10.7541999817,1025.58603683,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4569',)",3692376131.49,4,3.69249010086,3716294610.11,3716294612.82,3692376131.49,0.0,internal_timestamp,55.0289993286,1483387331.49,33.0906982422,0,10.754699707,1025.58560564,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4570',)",3692376131.56,4,3.69248008728,3716294610.11,3716294612.82,3692376131.56,0.0,internal_timestamp,55.0060005188,1483387331.56,33.0900001526,0,10.755200386,1025.58487001,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4571',)",3692376131.62,4,3.6924700737,3716294610.11,3716294612.82,3692376131.62,0.0,internal_timestamp,54.9840011597,1483387331.62,33.0895996094,0,10.7557001114,1025.58437069,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4572',)",3692376131.68,4,3.69249010086,3716294610.11,3716294612.83,3692376131.68,0.0,internal_timestamp,54.9589996338,1483387331.68,33.0895004272,0,10.7560997009,1025.58410992,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4573',)",3692376131.74,4,3.69251990318,3716294610.11,3716294612.83,3692376131.74,0.0,internal_timestamp,54.9350013733,1483387331.74,33.0894012451,0,10.7565002441,1025.58385354,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4574',)",3692376131.81,4,3.69256997108,3716294610.11,3716294612.83,3692376131.81,0.0,internal_timestamp,54.9189987183,1483387331.81,33.0894012451,0,10.7569999695,1025.58369321,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4575',)",3692376131.87,4,3.69262003899,3716294610.11,3716294612.83,3692376131.87,0.0,internal_timestamp,54.8969993591,1483387331.87,33.0895004272,0,10.7574996948,1025.58358289,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4576',)",3692376131.93,4,3.69264006615,3716294610.11,3716294612.83,3692376131.93,0.0,internal_timestamp,54.8709983826,1483387331.93,33.0891990662,0,10.758099556,1025.58312504,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4577',)",3692376131.99,4,3.69267010689,3716294610.11,3716294612.83,3692376131.99,0.0,internal_timestamp,54.8489990234,1483387331.99,33.0887985229,0,10.7587995529,1025.58259055,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4578',)",3692376132.06,4,3.69269990921,3716294610.11,3716294612.83,3692376132.06,0.0,internal_timestamp,54.8269996643,1483387332.06,33.0884017944,0,10.7596998215,1025.58202387,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4579',)",3692376132.12,4,3.69272994995,3716294610.11,3716294612.83,3692376132.12,0.0,internal_timestamp,54.8009986877,1483387332.12,33.0877990723,0,10.7604999542,1025.58129627,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4580',)",3692376132.18,4,3.69275999069,3716294610.11,3716294612.83,3692376132.18,0.0,internal_timestamp,54.7779998779,1483387332.18,33.0873985291,0,10.761300087,1025.58073965,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4581',)",3692376132.25,4,3.69278001785,3716294610.11,3716294612.83,3692376132.25,0.0,internal_timestamp,54.7540016174,1483387332.25,33.0871009827,0,10.7620000839,1025.58027626,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4582',)",3692376132.31,4,3.69282007217,3716294610.11,3716294612.83,3692376132.31,0.0,internal_timestamp,54.733001709,1483387332.31,33.0868988037,0,10.7625999451,1025.57991828,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4583',)",3692376132.37,4,3.69285011292,3716294610.11,3716294612.83,3692376132.37,0.0,internal_timestamp,54.7099990845,1483387332.37,33.0867004395,0,10.7631998062,1025.57955419,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4584',)",3692376132.43,4,3.69288992882,3716294610.11,3716294612.83,3692376132.43,0.0,internal_timestamp,54.6809997559,1483387332.43,33.0864982605,0,10.763999939,1025.57912474,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4585',)",3692376132.5,4,3.69292998314,3716294610.11,3716294612.83,3692376132.5,0.0,internal_timestamp,54.6599998474,1483387332.5,33.0859985352,0,10.7649002075,1025.57848239,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4586',)",3692376132.56,4,3.69298005104,3716294610.11,3716294612.83,3692376132.56,0.0,internal_timestamp,54.6380004883,1483387332.56,33.0853004456,0,10.7662000656,1025.57761091,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4587',)",3692376132.62,4,3.69302010536,3716294610.11,3716294612.83,3692376132.62,0.0,internal_timestamp,54.6129989624,1483387332.62,33.0845985413,0,10.7674999237,1025.57672282,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4588',)",3692376132.68,4,3.69308996201,3716294610.11,3716294612.83,3692376132.68,0.0,internal_timestamp,54.5960006714,1483387332.68,33.0838012695,0,10.7690000534,1025.57576162,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4589',)",3692376132.75,4,3.69317007065,3716294610.12,3716294612.84,3692376132.75,0.0,internal_timestamp,54.5699996948,1483387332.75,33.0831985474,0,10.7707004547,1025.57487581,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4590',)",3692376132.81,4,3.69325995445,3716294610.12,3716294612.84,3692376132.81,0.0,internal_timestamp,54.5429992676,1483387332.81,33.0825004578,0,10.7725000381,1025.57389379,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4591',)",3692376132.87,4,3.69337010384,3716294610.12,3716294612.84,3692376132.87,0.0,internal_timestamp,54.5219993591,1483387332.87,33.0817985535,0,10.7743997574,1025.5729184,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4592',)",3692376132.93,4,3.69347000122,3716294610.12,3716294612.84,3692376132.93,0.0,internal_timestamp,54.4990005493,1483387332.93,33.0810012817,0,10.7763996124,1025.57184208,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4593',)",3692376133.0,4,3.69355988503,3716294610.12,3716294612.84,3692376133.0,0.0,internal_timestamp,54.4749984741,1483387333.0,33.0800018311,0,10.7784996033,1025.57058621,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4594',)",3692376133.06,4,3.69363999367,3716294610.12,3716294612.84,3692376133.06,0.0,internal_timestamp,54.4500007629,1483387333.06,33.0788993835,0,10.7806997299,1025.56922802,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4595',)",3692376133.12,4,3.69372010231,3716294610.12,3716294612.84,3692376133.12,0.0,internal_timestamp,54.4239997864,1483387333.12,33.0777015686,0,10.7828998566,1025.56779102,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4596',)",3692376133.18,4,3.69379997253,3716294610.12,3716294612.84,3692376133.18,0.0,internal_timestamp,54.4029998779,1483387333.18,33.0765991211,0,10.7849998474,1025.56646849,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4597',)",3692376133.24,4,3.6938700676,3716294610.12,3716294612.84,3692376133.24,0.0,internal_timestamp,54.3769989014,1483387333.24,33.0755004883,0,10.7868995667,1025.56516143,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4598',)",3692376133.31,4,3.69393992424,3716294610.12,3716294612.84,3692376133.31,0.0,internal_timestamp,54.3540000916,1483387333.31,33.0746002197,0,10.7887001038,1025.5640398,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4599',)",3692376133.37,4,3.69404006004,3716294610.12,3716294612.84,3692376133.37,0.0,internal_timestamp,54.3330001831,1483387333.37,33.0738983154,0,10.7906999588,1025.56304655,29,13,29,29,29,29,29,29,29,29,44.6389,-124.2990333
"('4600',)",3692376133.43,4,3.69415998459,3716294610.12,3716294612.84,3692376133.43,0.0,internal_timestamp,54.3089981079,1483387333.43,33.0730018616,0,10.7930002213,1025.5618354,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4601',)",3692376133.49,4,3.69433999062,3716294610.12,3716294612.84,3692376133.49,0.0,internal_timestamp,54.28099823,1483387333.49,33.0723991394,0,10.7957000732,1025.5607644,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4602',)",3692376133.56,4,3.69456005096,3716294610.12,3716294612.84,3692376133.56,0.0,internal_timestamp,54.2589988708,1483387333.56,33.0717010498,0,10.7988004684,1025.55957586,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4603',)",3692376133.62,4,3.69478988647,3716294610.12,3716294612.84,3692376133.62,0.0,internal_timestamp,54.2340011597,1483387333.62,33.0713005066,0,10.8017997742,1025.558623,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4604',)",3692376133.68,4,3.69500994682,3716294610.12,3716294612.84,3692376133.68,0.0,internal_timestamp,54.2080001831,1483387333.68,33.0710983276,0,10.804400444,1025.55789006,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4605',)",3692376133.75,4,3.69519996643,3716294610.12,3716294612.84,3692376133.75,0.0,internal_timestamp,54.1850013733,1483387333.75,33.0710983276,0,10.806599617,1025.5573987,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4606',)",3692376133.81,4,3.69532990456,3716294610.12,3716294612.84,3692376133.81,0.0,internal_timestamp,54.1609992981,1483387333.81,33.0709991455,0,10.8081998825,1025.55693097,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4607',)",3692376133.87,4,3.69545006752,3716294610.12,3716294612.84,3692376133.87,0.0,internal_timestamp,54.1370010376,1483387333.87,33.0709991455,0,10.8094997406,1025.55659331,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4608',)",3692376133.93,4,3.69552993774,3716294610.12,3716294612.85,3692376133.93,0.0,internal_timestamp,54.1150016785,1483387333.93,33.0708999634,0,10.810500145,1025.55624022,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4609',)",3692376133.99,4,3.69559001923,3716294610.12,3716294612.85,3692376133.99,0.0,internal_timestamp,54.09400177,1483387333.99,33.0707015991,0,10.8113002777,1025.55584972,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4610',)",3692376134.06,4,3.69562005997,3716294610.12,3716294612.85,3692376134.06,0.0,internal_timestamp,54.0670013428,1483387334.06,33.0704994202,0,10.8119001389,1025.55546429,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4611',)",3692376134.12,4,3.69562005997,3716294610.12,3716294612.85,3692376134.12,0.0,internal_timestamp,54.0439987183,1483387334.12,33.0702018738,0,10.8122997284,1025.55505803,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4612',)",3692376134.18,4,3.69560003281,3716294610.12,3716294612.85,3692376134.18,0.0,internal_timestamp,54.013999939,1483387334.18,33.0698013306,1,10.8125,1025.55457497,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4613',)",3692376134.24,4,3.69555997849,3716294610.12,3716294612.85,3692376134.24,0.0,internal_timestamp,53.9889984131,1483387334.24,33.0694999695,0,10.8125,1025.55422702,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4614',)",3692376134.31,4,3.69551992416,3716294610.12,3716294612.85,3692376134.31,0.0,internal_timestamp,53.9620018005,1483387334.31,33.0690994263,0,10.8123998642,1025.55381046,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4615',)",3692376134.37,4,3.69547009468,3716294610.12,3716294612.85,3692376134.37,0.0,internal_timestamp,53.938999176,1483387334.37,33.0688018799,0,10.8121995926,1025.55350981,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4616',)",3692376134.5,4,3.69543004036,3716294610.12,3716294612.85,3692376134.5,0.0,internal_timestamp,53.9169998169,1483387334.5,33.0685997009,1,10.8121004105,1025.55327013,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('4617',)",3692376134.5,4,3.69542002678,3716294610.12,3716294612.85,3692376134.5,0.0,internal_timestamp,53.8940010071,1483387334.5,33.0685005188,0,10.8120002747,1025.55310626,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
